Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6876933108557	-45.3756782633551	152.419546633491	-1.9804373819191	0.742581640348373	359.834781390843	232.640622331601	0.549769823019139	2.78542997257685	-15.9753228983081	5.66525009688922	-1.22909300125364	1.54815405819207	-0.0500962478818093	-13.5175596882408	180.540187984467	6796.97472680342	146.018746643221	0.17327880859375	-0.4251708984375	61.8133544921875
43202	-23.6853823138831	-45.375758765459	168.57858381664	-39.774856144965	17.9585580341657	346.979709104325	227.135223843385	-0.324975254162939	42.3191741676458	-14.3297573301328	20.1990482430757	-8.12599832546962	11.2474576043375	-0.131060138297462	-77.6372594715716	180.63325621642	6541.12581980669	162.177783826369	0.09454345703125	-0.85821533203125	84.2529296875
43203	-23.6834106438363	-45.3762694390654	230.981481460671	-56.8484426216415	26.185779079666	329.794004467754	221.13012086527	0.178248524587457	39.1209610919622	0.140644498219785	13.6485237756118	-3.06143955550768	8.26361871185625	-0.175964405389958	-67.9610802583792	181.127073791748	6323.60843785653	224.5806814704	3.0517578125e-05	-0.755859375	72.8363037109375
43204	-23.6816364813672	-45.377311311827	329.46555107438	-59.6933701976035	28.6999517922586	320.531322181013	218.719158843687	-0.0334962683862817	19.9726272427795	15.05130763808	7.56913421266989	-1.32773012744315	4.80164237478005	-0.0834457801171438	-37.1583047898266	182.156360473004	6130.27621404205	323.064751084109	-0.1259765625	-0.48028564453125	70.4742431640625
43205	-23.6801633980365	-45.378593906024	441.708147544424	-0.467978471978995	34.1885606009355	319.281036856902	215.961305492307	-2.26132910333146	12.4697691706956	102.515037636985	-0.324147688287116	9.60641403172244	3.91329825484371	0.7614859417296	-24.415306810818	183.469326359657	5973.78476121893	435.307347554153	-0.60626220703125	3.0517578125e-05	65.3564453125
43206	-23.6788476986581	-45.3797948654819	560.62997125817	42.3963278203576	32.813887644983	320.458952639946	213.566578306021	3.25137846029685	0.185205725708003	-9.647654273183	-1.66808181866042	-0.716886589453455	1.87698153483927	-1.25167037793146	-6.77523717360924	184.756290425251	5837.2724075405	554.2291712679	0.1181640625	3.0517578125e-05	50.0015258789063
43207	-23.6774375908415	-45.3810104409754	683.780510112248	16.1460263973397	29.0899280155212	321.657277304594	209.948372133406	-1.55652728284278	-6.08916620891636	-4.50123005085524	-7.20139794534649	2.0305723451889	2.88764950647593	0.728090271565598	3.31534458827936	186.130334055241	5693.60782023502	677.379710121977	0.01580810546875	0.244140625	72.8363037109375
43208	-23.6760644215246	-45.382200234346	789.803154113579	-22.5251776035211	25.44594826145	320.143020719435	210.534126335509	4.25349956285143	-3.35124456555499	-19.3692232004263	-1.14748972545738	9.38198014738991	6.55436811294786	-1.62315338627866	-1.67576993122754	187.542244025348	5557.08689354798	783.402354123308	-0.27557373046875	3.0517578125e-05	88.189697265625
43209	-23.6745918036573	-45.3834895293552	893.022112298669	-1.58450194419811	26.3278366456898	319.260891609306	212.857102352014	6.35712351758088	0.968521337329409	-2.5744185795411	-0.779686607132395	-5.33340226562392	6.53869011699076	-2.73433589022812	-7.80780398783205	189.14873404	5414.83403410116	886.621312308398	3.0517578125e-05	3.0517578125e-05	88.189697265625
43210	-23.6731265558446	-45.3847846918943	994.828563319029	-4.70340972057897	26.0535761682652	321.929559028522	215.243541520488	-3.67794510442959	0.711631640937848	9.47274022295855	-0.278480381595039	-3.33538102218299	6.45501698290396	1.38085980708886	-7.71742831373205	190.845266341607	5277.97889899164	988.427763328758	3.0517578125e-05	3.0517578125e-05	88.189697265625
43211	-23.671616636214	-45.3861255814644	1098.54817825458	-5.9221856019696	26.0175580966571	320.841494816159	218.87117099626	-1.28573749234926	1.62012613878179	-1.04614243877162	0.894692124813363	2.21729262740393	8.15748257140105	0.593572748371038	-9.30321503191378	192.693294767366	5142.19077859326	1092.14737826431	3.0517578125e-05	-0.0472412109375	95.6695556640625
43212	-23.6701718472755	-45.3874206166855	1199.03832623264	-4.71351825025528	27.916423311866	319.743385297428	222.710055009732	1.39944718879811	6.24209112925377	-2.92122234191423	5.43813218887771	0.213690000367113	8.32262312046392	-0.570449981560154	-16.4502123877695	194.566973832723	5017.83853765975	1192.63752624237	3.0517578125e-05	-0.251953125	95.6695556640625
