Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6876911881822	-45.3756800013791	152.595748669256	-20.4714979155089	1.88883319129032	358.219928666103	232.475012689	3.30777204116467	7.59907201525462	-54.3725756007142	9.28442181185479	-1.92158821344501	1.70140874976171	-1.30847403983411	-22.3287414701032	180.541701013345	6796.7414091334	146.194948678985	0.1968994140625	-0.40155029296875	50.0015258789063
43202	-23.6853775209649	-45.3758195458042	169.580953625523	-33.6185380068791	14.8843829412107	348.206935798265	231.798257666498	1.66780604221213	31.3571486431419	-4.37951177321484	13.3688111960832	-1.66872336473952	10.6173179553154	-0.88956198766971	-59.8232717233156	180.687612064162	6540.66702158161	163.180153635253	3.0517578125e-05	-0.6298828125	90.5517578125
43203	-23.6832592889331	-45.3763023594495	227.917779277911	-46.8605718837804	23.2404260648251	337.006421502815	232.920486605279	1.02667617772853	30.4430865319542	-4.31935526381038	12.7053309270723	-3.11364379268462	11.6961982459335	-0.623535746850792	-58.1008220458017	181.160570149894	6306.91389341579	221.51697928764	3.0517578125e-05	-0.6298828125	95.6695556640625
43204	-23.6814244260016	-45.3771321739273	316.387833283949	-52.6381853410853	28.8980237907791	326.610577619499	234.628874225726	-0.0443381608505162	24.9492129916573	1.30319957236724	8.29914813782199	-2.16140578604224	11.2626501449473	-0.0419514009258156	-48.5341551212105	181.993318728382	6106.13694894322	309.987033293679	3.0517578125e-05	-0.4251708984375	98.0316162109375
43205	-23.6796677058764	-45.37838001929	437.857217839239	-53.6267498571185	30.956117338855	320.080783541658	238.652121817712	-0.413343034060778	10.765934270554	24.2266400562405	-1.03574249055543	-0.175408830323411	9.74479152689904	-0.123829844243616	-24.9489719622816	183.290651813973	5917.69000221459	431.456417848969	-0.27557373046875	3.0517578125e-05	98.0316162109375
43206	-23.6780477213044	-45.3798019270579	570.094858195828	-13.2697367821761	29.68537890162	319.900464131045	243.400773460296	2.64208324557204	-0.762496612153577	2.17107677164099	-0.718813912785867	-3.90153932663134	9.26669504492585	-1.40947005017517	-7.64585004951901	184.836693786705	5749.04313666838	563.694058205558	3.0517578125e-05	3.0517578125e-05	100.0
43207	-23.6765320437648	-45.38117451157	695.652428866419	-14.2524102939531	29.9054687587192	320.339856841825	246.447177565884	-1.52276827836762	-0.148354939429323	4.60163834982421	0.460835282412084	-2.43637512715603	2.9552453128789	0.637088667610626	-9.21093298861158	186.410439831163	5595.74391294687	689.251628876148	3.0517578125e-05	3.0517578125e-05	69.293212890625
43208	-23.6750554081318	-45.3825398704367	819.345314066596	-14.3391399049881	30.1947144816877	319.542402224921	243.155323323264	-1.3082743763669	0.391813490736129	9.45952340990524	0.364640562559341	0.973093554568657	1.09558730384482	0.481906801860479	-9.64820181762467	188.057515801572	5451.07820142363	812.944514076325	-0.10235595703125	3.0517578125e-05	50.0015258789063
43209	-23.6734700869548	-45.3840305601346	954.46825634129	1.15535703871325	30.4197897653474	318.745217281069	238.897278388636	1.17707335112014	0.386841974008705	-0.100404045503065	0.119349461852314	-0.327932242221557	1.15526631323314	-0.5479734797938	-9.11061814837827	189.951239709438	5301.49727380314	948.067456351019	3.0517578125e-05	3.0517578125e-05	50.0015258789063
43210	-23.6719339650811	-45.3854765907208	1086.59976044216	1.27174526242088	30.6180338461088	319.132648188417	234.377471003915	-0.0272174375631065	0.581177939684851	0.922251485877519	0.174194313321361	-0.673108764725124	0.467172297122521	-0.0113082050279327	-8.95853037235489	191.890673553506	5162.42834726866	1080.19896045189	3.0517578125e-05	3.0517578125e-05	39.3707275390625
