Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6876575826568	-45.3756782585762	152.413742787481	-0.463633252763827	0.47764017033357	359.964553294272	232.67273508917	0.132637951791214	1.8296138515975	-6.43090264139844	3.5191886717166	-0.498158031203698	1.25329019344088	0.028901160516428	-11.8757974383545	180.540498686462	6793.01781437954	146.01294279721	0.0709228515625	-0.251953125	50.0015258789063
43202	-23.6855393960189	-45.3757029624165	162.006881938804	-21.0843790829687	14.3253434471554	355.173587099142	229.339681213177	-1.31967878000967	31.7529837626173	0.704192161658878	16.1014992176768	-3.16587916569143	4.94489437141839	0.535945560529441	-60.8738283699164	180.581853559115	6558.45873292957	155.606081948533	3.0517578125e-05	-0.6298828125	50.0015258789063
43203	-23.6833662434885	-45.3759233855912	218.122792608342	-30.3628210161716	25.1745612679386	347.955377680767	223.941739574552	-1.61688305746671	28.0113428451372	-14.2991662663413	9.81561690913393	-3.44172233588579	4.29428314863531	0.678275730246249	-51.2246061703216	180.807911146732	6318.08885928215	211.721992618071	0.1181640625	-0.5511474609375	50.0015258789063
43204	-23.6815095277179	-45.376374928205	306.731717134936	-52.8121160093543	30.4807146972656	336.584559129866	218.677719489652	-0.329405403841353	25.9270981573883	-4.75125690861184	10.7095384537578	-2.61583224733517	4.83035970082713	0.04542975400414	-46.7622347171522	181.266735946427	6113.35610515811	300.330917144665	3.0517578125e-05	-0.5511474609375	64.1754150390625
43205	-23.6798752975442	-45.3771280885775	415.043148891546	-59.672322318355	34.1647949499708	325.775979920787	217.965134779252	-0.383970116948535	21.452706104388	0.703116500561404	5.39593861148902	-1.73485748705436	9.31734764430249	0.12151019502186	-38.5943633966756	182.046938942478	5934.69912167996	408.642348901275	3.0517578125e-05	-0.2991943359375	92.12646484375
43206	-23.6783305216413	-45.378230887111	545.248942311674	-62.7247178869533	34.8155400694946	319.294587881758	220.024112125397	-0.276747420579174	11.8275976742274	0.448439110926919	4.89753820581768	-1.74832690478569	8.31940362878531	0.0720467494401852	-25.0651413406399	183.224280926107	5769.0103581531	538.848142321403	3.0517578125e-05	-0.19683837890625	92.12646484375
43207	-23.6770298370501	-45.3794388196517	671.212720872746	-60.8374881906288	33.8704492142718	317.010945735279	222.267529396989	-0.928937911225595	1.41813113505653	16.6323857293075	-1.26424526530295	-0.471975683754322	7.51721553569173	0.197679009366446	-9.112706406867	184.558039032226	5633.69272070859	664.811920882475	-0.1259765625	3.0517578125e-05	92.12646484375
43208	-23.6756749247914	-45.3808401834346	805.707623525491	-33.9190983858377	32.4851985698784	316.130850193736	224.59632956702	-0.996811894483408	-0.808454620141716	25.0934579966053	-0.0682762943128501	-1.78158788324753	7.87398609941578	0.133938291441217	-6.40319941365839	186.16773041651	5497.69146144271	799.30682353522	-0.1259765625	3.0517578125e-05	94.488525390625
43209	-23.6743184692864	-45.3822948347663	939.214878162356	-0.719383075501696	32.5375208424874	315.521596120795	228.326769768792	-0.958814596415423	0.911080391893178	14.8276225869372	-0.0925770494424027	-2.73601007108192	9.20528522229298	0.246467920398028	-9.01606904380766	187.915474137757	5366.82288152931	932.814078172085	-0.02362060546875	3.0517578125e-05	100.0
43210	-23.6730570892451	-45.3836558830149	1063.79159996052	0.0867932254979589	31.2758094241609	315.492745165639	232.280136321581	-1.17326090837673	-3.21949347917295	0.539930583698716	-4.48089440177631	0.974022158226815	9.17254347909394	0.540392678005658	-2.2337923465372	189.626672214106	5249.96346842024	1057.39079997025	3.0517578125e-05	0.17327880859375	100.0
