Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6876769087733	-45.3756782552118	152.384857733613	-2.33767328425682	0.198327536313726	359.81212362808	230.186799154352	0.701636415057017	0.873631033394716	-18.1072788471978	0.501475596595951	-1.53257161507569	-1.31531652919209	-0.13167144499279	-9.78056281099273	180.540325460018	6795.15816667438	145.984057743342	0.14178466796875	-0.07086181640625	20.4742431640625
43202	-23.6854261275331	-45.3757024509322	156.56570070721	-22.4752085807811	8.97126289294847	356.369286931335	227.130572672491	-1.74596305083438	22.566216372478	-8.60463938856124	15.8167948617756	-2.14104435270717	1.7030017504095	0.791552855246292	-46.359409815439	180.582512522594	6545.91097406301	150.16490071694	0.0709228515625	-0.5511474609375	38.189697265625
43203	-23.6833329354598	-45.3758954169609	190.984011047587	-36.9225095899356	18.9852362303881	347.304263421979	222.97495914078	-0.753325095982111	27.7219623911128	-11.9685600933023	10.0769756472361	-2.71638611931765	6.21190509726199	0.266620456163207	-50.7705249718496	180.782499566075	6314.34705102051	184.583211057316	0.0709228515625	-0.5511474609375	75.592041015625
43204	-23.6813444400853	-45.3763981543476	260.608805514109	-53.0246723470388	25.5538432178808	335.039690264301	223.241985322688	-0.327285085960477	29.7151118699396	-3.04497464041113	13.4828570437431	-2.61530167474404	12.1882894866219	0.0521730642258394	-54.4254424587341	181.292802450327	6095.10694661447	254.208005523838	3.0517578125e-05	-0.65350341796875	98.0316162109375
43205	-23.6795200128668	-45.3773299757781	361.319111287314	-60.3647490439745	31.1009834676157	321.038877523991	224.439778603398	-0.335940048305731	27.6866280185005	0.92355549271676	7.95623704489366	-1.86038439164299	11.8229925549133	0.102267934183099	-50.1300521489265	182.260594451107	5896.12579534127	354.918311297043	3.0517578125e-05	-0.35430908203125	98.0316162109375
43206	-23.678070762526	-45.3785043562227	472.813775671069	-28.0427714306188	31.6839198343841	321.32448540553	229.013163036844	-4.62870696532555	4.26508317644826	29.2164360717869	-2.69513381129927	0.873923768147807	9.21695335848003	2.04022464925748	-13.3605294365295	183.518355308224	5741.89792818591	466.412975680798	3.0517578125e-05	-0.02362060546875	98.0316162109375
43207	-23.6765581251484	-45.3798714727989	599.836320810038	-23.2951739301731	29.848108605848	319.594909933815	233.426653760804	0.571924220868069	-0.357875781184207	-6.38407388619896	0.744769592617249	1.72546557340045	9.23216820056314	-0.162286120542425	-8.02086690603998	185.051970129089	5585.29640077937	593.435520819767	0.01580810546875	-0.02362060546875	100.0
43208	-23.6750867342585	-45.3812510310556	724.372731221671	-23.8159304867579	30.2542473341592	318.213993873497	234.689348685648	1.06065766162959	0.922325624569105	-1.40627670218946	0.380741393206701	-1.04021626435535	2.86971092515685	-0.509777171131398	-9.78942715151654	186.680577121317	5437.60813223336	717.9719312314	3.0517578125e-05	-0.02362060546875	72.8363037109375
43209	-23.6736323731755	-45.3826761982429	851.115232375571	-24.3670729479857	30.6514587890855	317.236739798285	234.405902538135	-0.150839692315756	0.911352606038261	1.12800321970842	0.0504433828133497	-1.5538471364456	4.50569118275075	0.0190456204494852	-9.60065826527271	188.445513019733	5297.10371537044	844.7144323853	3.0517578125e-05	0.0	80.7098388671875
43210	-23.6722871122502	-45.384050017611	971.131146201211	-24.9545686327747	30.4385337361631	316.325140770296	233.860959780106	-0.480399433798177	0.257026823241785	0.646625956428991	0.261963137606509	-0.784861668770734	4.40521687319187	0.189958931965976	-8.59354153309608	190.22378575964	5172.8499065803	964.73034621094	3.0517578125e-05	3.0517578125e-05	80.7098388671875
