Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6878525320439	-45.3756782883608	152.405348477695	-2.86303243319776	0.248266394575772	359.761937204345	232.186382273501	0.847832595517516	1.03694387804008	-13.5038821841767	1.37453735509437	-1.11949492968598	1.00375221580541	-0.290413083915684	-10.1406993029531	180.538810921547	6814.60852228966	146.004548487424	0.0709228515625	-0.1732177734375	49.6063232421875
43202	-23.6856629898693	-45.3756924859428	157.414318512579	-7.93692293006603	8.47449147421939	358.586211838302	231.843320372272	-0.416326263276172	19.0797677225729	1.64714128501217	10.8404697465912	-1.13433185820487	2.78451946625359	0.185603285352239	-40.6989466573436	180.571325644184	6572.13356086346	151.013518522308	0.01580810546875	-0.3779296875	50.0015258789063
43203	-23.6835673071511	-45.3757637793268	188.699355163353	-22.6620073222625	15.1776742365823	355.268734264544	230.080841518066	-0.263230793292096	17.3619760572068	-18.5273239600245	6.29659176572477	-2.84981962505966	2.61248628918221	0.0885607771501428	-35.8847870372546	180.657964393426	6340.13294838261	182.298555173083	0.09454345703125	-0.35430908203125	50.0015258789063
43204	-23.6813962163367	-45.3759944098052	250.797849386355	-33.8196458825718	22.6183485704026	348.181638142965	227.575375034622	-0.319920358157947	22.131832381346	0.490759918818234	9.60862340640803	-1.30632467371203	8.06228905951139	0.11131369354182	-43.4330843005629	180.904861226796	6100.04563528514	244.397049396085	3.0517578125e-05	-0.4251708984375	87.0086669921875
43205	-23.6792887225319	-45.3764959507693	346.167050140743	-43.8965895707005	29.0166250968478	339.711304118921	230.883849117341	-0.21127585299803	20.6376578594982	-7.31294441769746	7.8470914679231	-2.29369386788831	11.0560421474878	0.0160660936847919	-40.9824323512075	181.440367056665	5867.76616988023	339.766250150473	0.01580810546875	-0.3779296875	100.0
43206	-23.6773677835083	-45.3772876460633	467.50417482276	-50.2125471044976	33.9206500566141	330.364213541404	234.137317466533	-0.304884922002835	19.772985080604	-2.13462371969857	8.35304162160778	-1.68120844944416	10.8985987008125	0.132267881408052	-40.2521129650531	182.312158548788	5657.81664254062	461.103374832489	0.04730224609375	-0.32281494140625	100.0
43207	-23.6757256369302	-45.3783210597807	602.30872656065	-68.4991002222255	35.5152196761437	320.341649751108	237.0033456983	0.129972136330983	16.9070053552858	-3.62094126753676	7.64409702768455	-2.0418717880735	10.5392689214747	-0.131101725016938	-35.6628399546836	183.489960050805	5481.55572476444	595.907926570379	3.0517578125e-05	-0.32281494140625	100.0
43208	-23.6743535859532	-45.3795678993246	739.138038047533	-73.6081423619891	35.9017176367722	312.148293428538	239.943288254407	-0.208810407588155	11.8904462019181	0.681331732527735	1.16641521451186	-1.93256092535341	10.1534259539788	0.039417940972051	-26.8252340022065	184.951768020684	5339.41221339506	732.737238057263	3.0517578125e-05	-0.02362060546875	100.0
43209	-23.6731112714008	-45.3810069140585	878.238127404846	-68.1147306030384	34.2259625475534	312.770432580614	242.622331593713	-1.81638093506809	-2.4222790491865	20.8376353403365	-0.196799459692299	-0.56450853273272	5.8684479465897	0.582662580732562	-4.90058107371552	186.688588740353	5217.4579401761	871.837327414575	-0.1259765625	3.0517578125e-05	87.0086669921875
43210	-23.6717762290088	-45.382656556177	1026.10998369222	-40.4836795918629	32.7609468212503	310.996983267188	242.570864568236	-0.48881466870432	-1.32436459030012	17.4472031038718	0.331828825111466	-1.78481818387096	5.11509202778852	0.0002224087561806	-6.74059457228306	188.762991118851	5093.60034128076	1019.70918370194	-0.07086181640625	3.0517578125e-05	84.2529296875
