Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6878509627853	-45.375678276211	152.420311601443	-2.06544404910363	0.747149496527963	359.825740681115	232.522135053889	0.568872510960728	2.77562249236209	-15.5809756625985	5.2471908941131	-1.16204260490423	1.29649884435327	-0.0539876870300307	-13.6863169449225	180.538814251136	6814.43472293067	146.019511611173	0.17327880859375	-0.32281494140625	50.0015258789063
43202	-23.6855341685197	-45.3757358215364	164.095808136052	-35.8370368437552	13.1444180891712	351.370328117806	229.346583884376	-0.934612169265871	30.6030355765578	-5.73811495826044	16.3957581649497	-4.87584668407619	4.72683699161939	0.303802719855974	-59.0985245846506	180.611186066561	6557.91578027748	157.695008145781	0.04730224609375	-0.65350341796875	50.0015258789063
43203	-23.6835174795991	-45.3760920867112	210.528564185928	-46.7435128088243	21.799976414683	339.309464233267	226.542670563821	-0.383210622229056	32.2051197903607	1.11662454987537	12.8953905476308	-2.41621217788241	11.4222202460001	0.111933732412503	-58.9920874434364	180.961388624666	6335.09912725931	204.127764195657	3.0517578125e-05	-0.70074462890625	93.3074951171875
43204	-23.6816877272812	-45.3768266231033	289.732776638998	-51.6237193730205	28.3495462304982	328.058441919526	227.10692699678	-0.41636988286923	27.8205263054766	1.28140381558994	8.79277991962247	-1.74918206881116	10.6239078361228	0.147247214829851	-51.143024645873	181.692905076948	6134.26854037514	283.331976648728	3.0517578125e-05	-0.50390625	93.3074951171875
43205	-23.6800334845365	-45.3779056139569	396.032976308189	-54.3927892410437	30.5328702764244	321.426200958112	229.883884937553	-0.325847202829274	14.484038154498	0.605828524333356	4.09835518340294	-1.62171884839077	9.39610733981584	0.103264267794107	-30.360117787056	182.803475109472	5955.55275698955	389.632176317918	3.0517578125e-05	-0.251953125	95.6695556640625
43206	-23.6784653825052	-45.3792451078826	519.487302643032	-23.8305133940709	30.6356981870318	321.476030354135	232.065346242048	-5.85098378221174	1.97365095220594	68.0193724525775	-1.1212446883494	1.83125395620109	3.27112751245597	2.12529866676706	-10.8738824499827	184.238069100289	5790.6399396167	513.086502652761	-0.2991943359375	3.0517578125e-05	69.293212890625
43207	-23.6770601652885	-45.3805178898968	635.462787576337	4.70038780193405	29.6485371857522	319.222240980444	230.23604644968	3.12038018529412	-0.620734878844519	-5.43900259491852	-0.328160173572312	1.74664080660478	2.9636609234624	-1.34118654294435	-7.07511268464155	185.668748382831	5646.83764261537	629.061987586066	3.0517578125e-05	3.0517578125e-05	69.293212890625
43208	-23.675659115928	-45.3817844071972	750.28033213067	5.48985516553037	29.7167104852374	320.302139687304	228.391582875416	0.35559006762704	0.510352121877725	1.92727413307807	0.24772393321882	-1.87948838687681	3.29714911841317	-0.221088792787991	-8.73850539352647	187.166061620278	5507.11543108822	743.8795321404	3.0517578125e-05	3.0517578125e-05	75.592041015625
43209	-23.6741572632578	-45.3831312819545	873.003328180583	0.874058406683996	29.8397365118428	320.574095746278	228.526577801296	-0.184473573345397	0.648229215849246	-7.40390451536279	0.0473422960525211	-0.527454272046973	5.65318276346721	0.151552357998162	-8.7694587818448	188.844966499861	5361.57053824765	866.602528190312	0.04730224609375	3.0517578125e-05	83.0718994140625
43210	-23.6726780901888	-45.3844576937446	994.265685938627	-5.12412299392412	29.9245808551704	320.491833019019	227.296696964883	-0.608530952477306	0.691997039421522	-0.0482737097413352	0.0396864529983601	0.364379978028749	3.94647965526494	0.274219648407309	-8.63548186756446	190.588424449827	5222.96703691873	987.864885948356	3.0517578125e-05	3.0517578125e-05	79.1351318359375
43211	-23.6711847694105	-45.3858072238228	1117.27991395267	-9.35030872143625	29.9038468996324	319.690615375087	227.672921585151	1.08428796401036	0.76423224583572	-6.23303780808822	0.0486114447090446	0.179614869359266	5.34481604616052	-0.428361560184481	-8.6596829986309	192.454926319858	5088.43841904812	1110.8791139624	3.0517578125e-05	3.0517578125e-05	84.2529296875
43212	-23.6697632781755	-45.3871107943847	1235.11011939717	-10.2427154137732	29.9081840055911	319.551081970355	228.762631640648	0.100662329166733	0.66794467312202	-0.71776575573067	0.0340537977748856	-1.24554130887779	6.49630072741839	-0.0576418485144977	-8.50245515258647	194.345394302722	4966.13842699697	1228.7093194069	0.01580810546875	3.0517578125e-05	89.3707275390625
43213	-23.6683811696059	-45.3883995739186	1350.35928966208	-13.610634905074	29.888819404755	319.124325974813	230.698522644857	-0.373144095723292	0.655796407204296	-1.06474090765799	0.0540265155149848	-0.220952533063403	7.0801331198611	0.158690269039987	-8.53173077954563	196.297524108716	4853.27540427365	1343.95848967181	3.0517578125e-05	3.0517578125e-05	92.12646484375
