Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6876992999677	-45.3756786491983	152.483619664676	-9.77043774081528	1.42216019355837	359.165293813212	229.91888125088	2.07249402575409	5.13668436425935	-42.1108971473054	6.662382031504	-2.60800697933116	0.279273874854998	-0.640674258843151	-17.5688057887803	180.540466948614	6797.6384277061	146.082819674405	0.26776123046875	-0.32281494140625	50.0015258789063
43202	-23.6854164325087	-45.3757647734996	165.449339979294	-31.3861566512678	13.1329158332497	350.951387045236	226.774619887334	0.791572655837204	28.6960547998414	-0.491964888570547	14.1284610806858	-2.9741117067318	4.48476532703333	-0.456003602114133	-54.9240652389758	180.638254861803	6544.90959201858	159.048539989023	0.01580810546875	-0.5511474609375	50.396728515625
43203	-23.6833893926125	-45.3761136917087	211.8663632274	-45.4805969083335	20.1663982288462	342.096389662152	222.971679448562	-0.51017094256673	25.4683041076693	-17.4692093182662	9.85456066980205	-4.48405286542873	3.92908612538399	0.122628276788755	-47.2923559429156	180.983519946502	6320.95290900185	205.46556323713	0.1181640625	-0.52752685546875	50.396728515625
43204	-23.6815625210141	-45.376757480133	281.758512587527	-56.9999467959998	24.2917302882962	331.246847486872	218.613264222016	-0.459364053123959	24.487201919074	0.0861467262759006	9.7318278328541	-1.72438851747887	3.85401529216866	0.155442002973548	-44.5580733016009	181.630744110313	6120.19853885513	275.357712597257	3.0517578125E-5	-0.50390625	50.396728515625
43205	-23.679877858588	-45.377747113353	370.687877871015	-60.8928453771456	27.6801287475929	320.536015254433	213.927213930406	-0.232546836864371	22.1440629152597	6.64666612083012	8.02589528517921	-1.49603605990413	3.60830093038559	-0.0603264774766153	-39.6710341988452	182.655784386785	5937.55350133579	364.287077880744	-0.1732177734375	-0.35430908203125	50.396728515625
43206	-23.6783995769059	-45.378998865928	474.596625265886	-12.5688466652879	31.6349706006765	319.776198634394	211.216191716399	-2.75919319953443	10.5187116304276	28.5767672636334	-0.638627528078499	2.42094711139859	4.14257719267821	1.22368350445452	-20.7626751140074	183.995162443062	5781.54590329076	468.195825275615	3.0517578125E-5	-0.0472412109375	72.8363037109375
43207	-23.6771053070139	-45.3802021996771	581.47283157134	-4.85812620771821	29.9996027576716	318.763716428271	211.945399958828	1.43332504881933	1.11161481558792	-2.96710401061474	0.141138069200837	0.581967939507858	6.02016272230891	-0.574411935432514	-8.26191743410599	185.338689958887	5648.70060735517	575.072031581069	3.0517578125E-5	-0.07086181640625	85.4339599609375
43208	-23.675732489019	-45.3814945739898	698.295802291338	-4.65838156852089	32.0213050353238	318.72422858647	215.924798756095	0.251587003523341	4.34423576489275	0.836754220265378	-0.152572633573961	-1.09603414486361	9.6467126254979	-0.138818492933041	-12.9106717020078	186.85056162247	5511.55011397709	691.895002301067	3.0517578125E-5	3.0517578125E-5	100
43209	-23.6744543101804	-45.3827119844385	812.198242227366	-5.19147362666484	31.329978256896	318.77132357919	220.271901617576	-0.52302331865895	0.403829866461413	0.728211731842895	-0.384710769714518	-0.135559314564789	9.2726491938849	0.216573319570425	-7.75637746780388	188.341672203926	5387.68305516879	805.797442237095	3.0517578125E-5	3.0517578125E-5	100
43210	-23.6730345552938	-45.3840750152778	939.035228923867	-5.23035067664199	31.2631768446844	318.365544581444	224.848643864145	0.0136340002027117	0.622697431212173	-0.384929517803538	0.0951869221796042	0.109309441443363	9.19803536135502	-0.000933161843496427	-8.43023079672782	190.090873053029	5254.77644286778	932.634428933596	3.0517578125E-5	3.0517578125E-5	100
43211	-23.671690218253	-45.38537650635	1059.52126490235	-5.17435740629554	31.3167785964506	318.111630264915	228.979413301001	0.117632827699258	0.649848113948321	-0.0962074714908713	0.0599272295209892	-0.253100691884287	8.49506452944493	-0.0573488618251319	-8.64962119472844	191.841274203642	5133.8963794702	1053.12046491208	0	3.0517578125E-5	96.8505859375
43212	-23.6703327621125	-45.3867005631932	1181.91539916415	-1.66228375696932	31.3952575434973	318.12557186913	232.044192102604	-0.418133065298999	0.624079355414802	5.26438465370847	0.0817977456170921	-0.252994879795261	7.99222796121508	0.124952430739331	-8.7361691112221	193.703814251444	5017.16962004799	1175.51459917387	-0.02362060546875	3.0517578125E-5	95.6695556640625
43213	-23.6689505032707	-45.3880524402754	1307.12462888306	-0.778087627177342	31.4815300570559	317.972409825876	230.788457899085	-0.0481739108330164	0.660143079171457	-0.235635125226165	0.0817635408726542	0.241488906930299	3.40502084737691	0.0281683969847831	-8.58943312942794	195.693566977021	4904.1164960619	1300.72382889279	3.0517578125E-5	3.0517578125E-5	75.592041015625
43214	-23.6674741818562	-45.3894981099252	1441.26472199779	-0.679081087913346	31.547361785843	317.893015545707	228.874191540806	0.130389056739919	0.734078714709525	-0.253400032163775	0.0350745306890163	0.0218578185209865	3.4145554247207	-0.052697923683302	-8.42675074511221	197.921685782302	4790.27231477492	1434.86392200752	3.0517578125E-5	3.0517578125E-5	75.592041015625
43215	-23.6660935804398	-45.3908516332995	1566.89548935296	-0.675316299489054	31.5625349253275	317.901825280381	228.864299440089	0.00191565697165557	0.767713489519867	0.106101063802293	-0.00268473029933202	-0.110094244874524	7.82200155043749	-0.00411636262025905	-8.35392621277127	200.102063432059	4690.72277190669	1560.49468936269	3.0517578125E-5	3.0517578125E-5	95.6695556640625
