Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6876662556186	-45.3756782615647	152.478055801887	-0.166036189916611	0.385338553987505	359.98694381547	239.652801697155	0.0507273113955146	1.31363785753583	-1.78016630523203	2.13487887160327	-0.144478683681595	9.53547506972756	-0.00203290779810193	-11.6306957932052	180.540424803526	6793.97838380916	146.077255811616	0.01580810546875	-0.1259765625	100
43202	-23.6854446057344	-45.3756836732671	157.779799508268	-17.9414103382965	7.04542130603053	358.143558138129	243.993509506374	0.0314495318515067	16.0933655660077	-23.6481117992129	9.45747752615997	-1.54869722434729	3.76582240249515	-0.0975647940992934	-37.8408257926611	180.565571904159	6547.93885561733	151.378999517997	3.0517578125E-5	-0.35430908203125	64.1754150390625
43203	-23.6831418049425	-45.3758025751184	191.81275324748	-23.0531794671357	18.5409295784552	352.16917444651	241.220716015736	-0.011762755647124	27.6515128675712	-1.86208681104921	11.5588841649567	-0.70938647933704	5.17326624053066	0.0243129649862748	-56.0831980799757	180.69892028429	6293.0580168474	185.41195325721	0.04730224609375	-0.50390625	64.1754150390625
43204	-23.6808832941765	-45.3761656978315	272.661700425286	-40.3911685005717	27.364581488906	343.277766620329	236.976094164154	-0.160258911535219	26.092606470913	-12.8667633771117	10.7678723517123	-3.03032612528864	4.93647350118897	-0.0685822047918904	-51.7809301317754	181.078992755678	6043.55794485112	266.260900435015	0.01580810546875	-0.50390625	64.1754150390625
43205	-23.6790358868073	-45.3767740756558	377.193740703024	-48.2600928015874	33.4319784028074	333.353481127093	232.278507619887	-0.359078462846406	24.0121869246381	0.7523924673507	9.08619114478698	-1.46984307691747	4.64387707227752	0.127019923893991	-46.4944269560161	181.725501025391	5840.57181836847	370.792940712753	3.0517578125E-5	-0.44879150390625	64.1754150390625
43206	-23.677380111745	-45.3776597178154	504.775492058009	-52.4176860800088	36.3130320530043	326.134929936779	228.295642239968	-0.278011612122733	14.5543667882355	-4.64907935573493	3.91710778049185	-1.78521037509098	3.33675105402491	0.11511799095738	-30.0139352249119	182.695442544243	5660.85611450064	498.374692067738	0.04730224609375	-0.19683837890625	60.2386474609375
43207	-23.6759629127159	-45.3786799420279	635.902720158476	-62.9374113141051	36.0435636954589	321.675426594747	224.89578276521	0.0250033773387045	7.08179267473527	-2.38054483589102	3.18856965046321	-1.30248574562025	2.66778773754238	-0.0417564390027115	-18.3000550622108	183.853291858292	5510.14214754793	629.501920168205	3.0517578125E-5	-0.1732177734375	59.0576171875
43208	-23.6745475298234	-45.3799207057464	777.96207418411	-64.1331794198531	34.9167026991701	318.978357659911	221.410051693247	-0.0350993797454239	0.524114382425911	0.226044469829252	-0.494182137809086	-1.95057870351204	2.53047318709401	-0.037599138333152	-7.98892264246559	185.314955202751	5364.04514382208	771.561274193839	3.0517578125E-5	3.0517578125E-5	61.8133544921875
43209	-23.6731940216784	-45.3812372162018	914.160859069718	-64.6011449959129	33.3226574121857	317.388710258562	218.145203910663	-0.349423692922468	-0.318774960949261	0.743094782158375	3.07883710414684	-2.0704850636238	2.4439647723658	0.0896952561812357	-7.12044320531223	186.932551546457	5229.36064535138	907.760059079447	3.0517578125E-5	-0.1732177734375	61.8133544921875
43210	-23.6719027259716	-45.3826262943524	1044.22855478868	-67.506844990928	33.2453150826471	311.219599307255	214.987300716959	-0.357952155424835	5.55233279863198	0.586984883852383	0.886654689476787	-1.93163893042861	2.97883532435735	0.0951809559226662	-14.2924751847438	188.704803781995	5106.98723444142	1037.8277547984	3.0517578125E-5	3.0517578125E-5	61.8133544921875
43211	-23.6707123068044	-45.3841024456721	1169.3098909004	-42.4159126904474	32.5111697802922	311.308335761628	212.155834072112	-5.38610150796503	0.541422430215284	58.1044159393032	-0.0355797927393242	0.319142523176594	2.65154807606026	1.61551121985093	-7.24112467850677	190.638814992083	5002.35174477772	1162.90909091013	-0.32281494140625	3.0517578125E-5	61.8133544921875
43212	-23.6695604374783	-45.3855998265055	1290.43392659491	18.3453875084311	31.1704066022006	310.237086531631	209.525176319316	-0.843805063269996	0.327886041468433	26.604349714859	-0.986758526032333	0.0524902242948303	2.66153547936615	0.180076194120096	-6.44387275906777	192.666866645595	4908.29483858595	1284.03312660464	-0.02362060546875	3.0517578125E-5	61.8133544921875
