Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6878843304854	-45.3756783115506	152.416392399681	-4.13770665766202	0.683292545424816	359.649886530173	232.534464180201	1.13690157727522	2.64095113344666	-26.2947205216628	5.35287415292809	-1.95309499640668	1.21533341488236	-0.223962598206259	-13.1770284048784	180.538552353946	6818.1302348665	146.01559240941	0.244140625	-0.4251708984375	50.0015258789063
43202	-23.6857336052059	-45.375740911545	164.283285986	-32.8651161817247	15.4953493710847	350.378129023806	227.943125143124	-0.496771122411279	36.3787266813768	-4.83009592707728	18.0812715823497	-5.58946192878538	6.34465248954834	0.117067098704154	-68.0067485159468	180.613653974487	6580.00881426885	157.882485995729	0.09454345703125	-0.755859375	56.695556640625
43203	-23.6836072070942	-45.3761745823199	221.852903013739	-56.7796916738023	22.9644438163869	334.620049234242	221.107395812072	0.889235598601355	34.3392696889393	-4.58810049606452	13.6131270016786	-4.55866527002524	6.46249857187595	-0.583234208884586	-60.7133062305961	181.035854309624	6345.18781576572	215.452103023468	3.0517578125E-5	-0.755859375	66.5374755859375
43204	-23.6817531581168	-45.3771078255266	310.077931920792	-56.5340305932942	27.4024218090047	321.651255736348	218.298257452786	1.57434859475584	25.5682974914797	42.5701134733019	6.14303557871935	0.95498606045719	8.07474093023693	-0.757181063818615	-44.9388833323882	181.958347978025	6142.43577217622	303.677131930521	-0.32281494140625	-0.40155029296875	84.2529296875
43205	-23.680177198239	-45.3783580857626	419.33333205353	-31.5793414510149	32.2950876503399	318.966638692797	218.911856437691	-0.414286604656441	11.9968109149873	18.2705502674923	-1.96278927574366	-2.08136327942857	6.53581761904566	-0.00967236609692432	-23.6548406258303	183.238149486833	5973.89229649646	412.93253206326	-0.14959716796875	3.0517578125E-5	84.2529296875
43206	-23.6787280001762	-45.3796853488101	541.385923422808	5.28057289939637	30.183181813804	320.777156925507	219.957746241052	-3.40288074443642	0.232762155637297	28.8077454741588	-0.820356829964489	-2.13725223861439	5.6025624070969	1.27502121873004	-7.55817118132045	184.657569276338	5823.13360589245	534.985123432537	3.0517578125E-5	3.0517578125E-5	84.2529296875
43207	-23.6773373467602	-45.380957326011	657.887487796282	4.50335599481337	30.0450231063175	319.841745724858	220.728631710603	0.479747950798848	0.407751438000951	-26.0465762400354	0.0283969362161677	0.698796514277497	6.19495835853375	0.126642770420842	-8.04792732500308	186.087971336677	5681.9794919736	651.486687806011	0.1968994140625	3.0517578125E-5	87.0086669921875
43208	-23.6759972252868	-45.3821843862199	769.586188042111	-11.5545197446615	30.129254554244	319.811927960186	223.543128948748	-0.780069005821475	0.72116852894545	-0.73073209628159	-0.00187181661724963	0.480548732446802	7.98200407733604	0.357344959919696	-8.58034495827888	187.535786850926	5549.4875591424	763.18538805184	3.0517578125E-5	3.0517578125E-5	94.488525390625
43209	-23.674540099553	-45.3835406880792	891.845536651908	-11.4772903731906	30.0180928130578	318.964014083733	226.809060227678	0.40238696781078	0.605271567170011	-1.15969354695519	0.0687428937731831	0.0259094896680021	7.60780541895564	-0.169113308339686	-8.57681577984007	189.212948968247	5410.01310665585	885.444736661638	0	3.0517578125E-5	93.3074951171875
43210	-23.6731810852936	-45.3848246440211	1006.64184158896	-0.675097178379986	30.1537645172397	318.89399580288	229.496495238136	0.20085523273281	0.761459493702654	3.56346531888875	-0.0287077553095788	-1.95098655359973	7.53844800378156	-0.159472660215364	-8.85671731473669	190.876339697267	5284.68359133644	1000.24104159869	3.0517578125E-5	3.0517578125E-5	93.3074951171875
43211	-23.6717878045093	-45.3861452664922	1124.92232042575	-1.2545573114628	30.1838685265087	319.1388205508	230.748678600242	-1.01122543120538	0.607192966553859	1.43601116701546	0.0690168836142111	0.0433665760253782	4.82910500904431	0.433520443491648	-8.66486806829429	192.668779997467	5161.13885364767	1118.52152043548	3.0517578125E-5	3.0517578125E-5	81.890869140625
43212	-23.6703994639039	-45.387462805381	1243.10718552811	-1.16400739246171	30.250666782093	318.74034133595	230.266741360327	0.198518847287442	0.694453062247411	-1.03579401929846	0.057447613482888	0.551581245533079	4.70358489889875	-0.0652363294798157	-8.6454380915869	194.542235468753	5043.34012324027	1236.70638553784	3.0517578125E-5	3.0517578125E-5	81.890869140625
43213	-23.6689891308694	-45.388803736245	1363.49025603794	-0.926137593252065	30.2959769269224	318.691095960306	230.012913238862	0.275040677374377	0.720703501722597	-0.184293596735539	0.0324560937916219	-0.217521601540535	4.86387273891397	-0.121242097071662	-8.55275437011785	196.537791978578	4929.53193652013	1357.08945604767	3.0517578125E-5	3.0517578125E-5	84.2529296875
43214	-23.6676221522342	-45.3901055696436	1480.39525770414	-0.0190231350094336	30.3238226588613	318.857977155232	230.811650752243	-0.432718595385626	0.737918217785222	4.31541720928002	0.0208735315547564	0.119504812152796	5.82836160016325	0.141694190126001	-8.52910689626591	198.56196529169	4825.25948824676	1473.99445771387	-0.02362060546875	3.0517578125E-5	87.0086669921875
43215	-23.6662292382425	-45.3914307962103	1599.56885283553	2.03936711601061	30.3416829687591	318.736875119771	231.694493802498	0.266451644768481	0.73644240631241	-0.471678447062832	0.013116154622792	0.20202420569533	5.77486153828593	-0.103538659930331	-8.48540590424046	200.712223705038	4725.42807183101	1593.16805284526	3.0517578125E-5	3.0517578125E-5	87.0086669921875
43216	-23.6647859325188	-45.3928001060365	1722.96236224613	2.12745018616925	30.3503137793497	318.896105048298	232.546727152738	0.0494142375342969	0.753678321004121	0.135971965211118	0.0103489186779048	-0.0882964406524832	5.72189617843504	-0.023359101266647	-8.46185346321044	203.030260466357	4629.15456298642	1716.56156225586	3.0517578125E-5	3.0517578125E-5	87.0086669921875
43217	-23.6633646426187	-45.3941441850594	1844.31437059149	3.84609224833155	30.015424641099	319.157454457031	233.058131673528	-0.620351554079777	-0.386767858612949	12.7693886067112	-2.09355137154966	1.14731094093813	4.77328835730915	0.108053049805297	-6.52584282221652	205.400148826231	4541.8691156896	1837.91357060121	-0.1259765625	0.09454345703125	83.0718994140625
43218	-23.6619456116479	-45.3954731907371	1962.33178768216	41.8403107309406	28.3581536558148	320.461483461806	232.918792804141	-4.09850858038759	-0.247545750319198	69.9335274027654	0.205683745699029	2.5221174739751	4.68365865179241	1.00487507520131	-7.04219799857997	207.839625656128	4462.15262416162	1955.93098769189	-0.40155029296875	3.0517578125E-5	83.0718994140625
43219	-23.6603329680545	-45.3968947582146	2085.17506296005	125.876478754019	26.1150288193819	321.439393307705	233.003580930442	-3.00377172940382	-0.780716458581048	44.5438607703085	1.42304477587935	0.560565768032779	4.5562466590158	0.984755367999765	-6.14106938356645	210.611756510977	4377.12594685961	2078.77426296978	3.0517578125E-5	-0.14959716796875	83.0718994140625
43221	-23.6586651291045	-45.3982451992389	2189.74367612833	135.871882792715	19.3357943616999	327.318783178056	231.290720303058	-0.376033674460055	11.9260507114691	-2.55654909979662	9.79603440902428	3.67813418185812	2.57317036103803	0.241674503761456	-24.133001227591	213.451028328157	4293.62886023286	2183.34287613806	3.0517578125E-5	-0.27557373046875	55.5145263671875
43222	-23.6568381268209	-45.3994947853395	2265.84618230856	138.351645759098	10.4559740468291	333.726141464627	228.517927072504	1.11773759430263	17.6100217876085	-3.29575437926162	11.7356649568522	2.06263528598352	2.54866162156048	-0.385442366153498	-30.6672347985196	216.425181556649	4200.77253224914	2259.44538231829	3.0517578125E-5	-0.48028564453125	52.7587890625
43223	-23.6548186734539	-45.4005731057161	2303.87193559638	138.590747656158	-0.876119996302293	341.337544216585	225.874860991335	0.667122378543453	23.6052973221991	-0.804194281369208	11.1466839518719	1.30627444413864	3.25665834564957	-0.223885287040598	-37.3008366116577	219.526355943828	4092.15137222264	2297.47113560611	3.0517578125E-5	-0.48028564453125	52.7587890625
43224	-23.6526862287294	-45.4013813880812	2296.75209237923	128.637399387847	-10.124858114769	348.851469995195	225.681180023741	-0.108797255894799	22.5565606089251	-15.5144923344189	10.7648646374835	-0.096057064870258	3.02930977901707	0.0598614886893691	-35.8884016752354	222.617387361799	3968.2496416308	2290.35129238896	0.09454345703125	-0.48028564453125	51.5777587890625
43225	-23.6505026808364	-45.4018590749842	2249.75855173838	119.379862461983	-17.8650115550797	358.460836212387	226.873373103285	-0.0277309975761438	23.7114905812613	-0.87827105458208	11.1185434830932	2.19010143060028	3.1662514517628	0.0636658508271505	-37.7461582930981	225.606967281036	3828.49066005277	2243.35775174811	3.0517578125E-5	-0.50390625	51.5777587890625
43226	-23.6483423476632	-45.4019439435214	2167.98961062565	112.946505228984	-25.1857589015079	9.15275543025038	229.283478107536	-0.0777718606792423	24.6408682525533	-7.8375813607593	10.8205718440377	1.5242881127586	3.27189179887497	0.0788124031434328	-39.5910742888226	228.371519168464	3671.54821096526	2161.58881063538	0.04730224609375	-0.50390625	51.5777587890625
43227	-23.6462839899557	-45.4016038648073	2055.94547383808	101.265846864805	-30.0011955693993	21.5818583596126	232.734994326005	0.446923425682025	25.2309778950776	-2.1538307590386	10.750873395606	2.11573890890114	3.23411742496526	-0.131820493403711	-41.4604557739243	230.78722361896	3497.24744448582	2049.54467384781	3.0517578125E-5	-0.50390625	50.396728515625
43228	-23.6445574658611	-45.4009022287454	1933.54792277205	92.6277203741025	-33.3587649153162	34.4502170408281	236.204413644881	0.0741885612599942	26.785190545086	-11.1007092348232	11.0996407343396	1.2497213960449	3.45207448596981	0.0398907845058068	-44.9441515549712	232.562825261644	3322.44662877778	1927.14712278178	0.09454345703125	-0.48028564453125	50.396728515625
43229	-23.6429047407092	-45.3997043553825	1787.23881495911	55.4467382822326	-29.493882585418	46.042430850899	240.6762564712	0.573250068426393	25.2368314062008	-23.178205492943	8.33485302397514	-1.52235446674134	3.15699230406637	-0.339798717044226	-43.8207817241486	233.870607827014	3114.88745089604	1780.83801496884	0.04730224609375	-0.3779296875	50.0015258789063
43230	-23.6415514265316	-45.3982488146024	1660.74992024362	36.3208911109487	-25.7703393935994	51.1186380921751	245.634628975041	-0.396141880148262	17.3140529639481	-25.7671989009715	4.95073088096158	-1.18963948090471	2.15081172219382	0.23964958788457	-33.3360129502112	234.531642995568	2906.70516675459	1654.34912025335	0.14178466796875	-0.27557373046875	50.0015258789063
43231	-23.6402393866791	-45.3965307881784	1546.16933996063	18.3174416466783	-23.3471560191398	52.2034789513706	250.898264523168	-0.024480415864861	6.90247992056122	-2.64772479503926	-2.50932075583331	1.09768985821817	1.37688205549722	0.0503055111710971	-17.8794139272012	234.888080199312	2679.62207569592	1539.76853997036	3.0517578125E-5	3.0517578125E-5	50.0015258789063
