Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6878567094397	-45.3756787259732	152.636102518975	-7.7339018726862	2.95405319129761	359.253427029983	231.322404643465	1.19128832886391	9.8516226493764	-26.1759921987182	14.0909770216604	-1.10106586344897	0.69560886153725	-0.423913498429363	-26.7047021334954	180.539149568103	6815.07171374852	146.235302528704	0.14178466796875	-0.60626220703125	37.0086669921875
43202	-23.6857416786697	-45.375757264772	174.160278833428	-33.8548892778628	19.8313712710122	349.182344057255	223.672341317441	-0.684164857128333	38.9221069676679	-25.3778294259182	16.4383258175844	-6.95159158935764	7.54384677514957	0.0608918309376061	-69.8301750254792	180.628092046277	6580.92614398819	167.759478843157	0.17327880859375	-0.77947998046875	76.7730712890625
43203	-23.6838204281506	-45.3761773038155	238.969190441519	-59.7304642790974	25.0580904185842	333.415200010356	221.83111768822	1.03443086305777	34.5171339119559	-6.6911965609674	13.1592262942654	-2.64370375335616	11.520535420773	-0.60727400613169	-61.0022468503116	181.034508845654	6368.81300475898	232.568390451248	3.0517578125E-5	-0.73223876953125	92.12646484375
43204	-23.6820798241772	-45.3770842664613	331.742450524843	-65.3598469674632	28.8846869497716	319.681334050258	221.612424486332	0.547771570676418	28.169228574192	12.983744094164	8.43820296673971	-1.33028588890763	10.4393646332807	-0.334525990343158	-50.219998558737	181.924605770767	6178.52444634487	325.341650534573	-0.1259765625	-0.4251708984375	92.12646484375
43205	-23.6805292395979	-45.3783627957049	445.666495338323	-0.0891525803381796	31.4976922936465	322.675250474361	225.14027297342	-4.53466482475049	6.94367330359113	28.2274778049858	-2.24266604251224	-2.30629572834944	8.01638250026847	1.91931974400187	-17.11328115388	183.221724588432	6012.86102826563	439.265695348052	3.0517578125E-5	3.0517578125E-5	92.12646484375
43206	-23.678981208964	-45.3797045679882	572.644766501765	-0.73798286413097	29.7572372331406	321.567334685677	228.156661671966	-0.716636830159278	-0.739747292210112	-9.24618855949016	-0.294973779054846	1.78053367347225	7.40700957359331	0.473735452075401	-6.80803112822002	184.654395170791	5851.25959378153	566.243966511495	0.04730224609375	3.0517578125E-5	92.12646484375
43207	-23.6774312044607	-45.3810509512855	698.644874814789	-5.00069046922158	29.9350218506845	321.100492575015	229.306847763669	0.355931905340006	0.575286921026474	-1.67121331128986	0.280676424876599	0.640998027790633	2.78684327332074	-0.133409778967049	-8.95368380727675	186.172443992001	5693.35419446559	692.244074824518	3.0517578125E-5	3.0517578125E-5	62.994384765625
43208	-23.6760261372409	-45.382280978945	813.41075497845	-4.7544275908661	30.0739708013304	320.91456727991	227.61633242398	0.316710045754333	0.682679736489435	-0.0720022464560242	0.0703839278983814	-0.518784365124776	4.86552805429083	-0.153849593378879	-8.81011529698214	187.63222559602	5553.98195168784	807.009954988179	3.0517578125E-5	3.0517578125E-5	81.890869140625
43209	-23.6744793985719	-45.3836463189918	940.59748968706	-4.96111069475427	30.137806713466	320.805481167031	227.331467438719	-0.164191826121357	0.65864320780266	0.542196312182467	0.0628902347351002	-0.418952025268072	5.15239381500896	0.0575623634768806	-8.64514926255574	189.337115746282	5405.13589905908	934.19668969679	3.0517578125E-5	3.0517578125E-5	84.2529296875
43210	-23.6730647402751	-45.3849053656183	1057.52034636355	-5.12627017488762	30.1779195098604	320.560045589854	227.797365768002	-0.124102031655986	0.683482655504346	0.0529597605349773	0.0500486317291855	-0.0745720376230309	5.35709203834898	0.0514228512624506	-8.60964586427965	190.990628193469	5273.61459924393	1051.11954637327	3.0517578125E-5	3.0517578125E-5	84.2529296875
43211	-23.6716770310256	-45.3861502587269	1172.72641205402	-5.13305613459914	30.2021495295696	320.290001268993	228.216019218288	0.0496923657385197	0.69985147581361	-0.117983798597896	0.0392012859376328	-0.151383453816954	5.31458943792918	-0.0246365740281876	-8.56103497252772	192.704260812064	5149.30023920814	1166.32561206375	3.0517578125E-5	3.0517578125E-5	84.2529296875
43212	-23.6702259157993	-45.3874626652365	1293.68870673709	-5.19122161590622	30.207576211453	320.077531534343	228.607207580051	-0.0165151695818687	0.667523473855381	0.089590534776021	-0.162233067039052	-0.239340600693255	5.27687210202538	0.000321836252539131	-8.4292419037008	194.597134399447	5024.7521695753	1287.28790674682	3.0517578125E-5	0.01580810546875	84.2529296875
43213	-23.6688206370312	-45.3887430393939	1410.27053073227	-3.33785331043106	28.2360413229399	320.214376382254	228.971483636247	-0.670295110172209	-4.10342900303576	7.47548441464794	-2.48838285138517	0.351380485125788	5.18705444390333	0.211410902063655	-0.822811868223169	196.530534820838	4909.8961281548	1403.869730742	-0.0472412109375	3.0517578125E-5	84.2529296875
43214	-23.6674078206862	-45.3900287637517	1520.8577292674	7.02810209105356	27.7260370169845	319.779438984147	229.546710547745	1.1141285201252	-0.783581420518017	0.680588531953413	0.349553753897285	-0.889093265423495	5.13719380572145	-0.490157438244441	-6.42726326530219	198.563536189069	4800.27462095123	1514.45692927713	3.0517578125E-5	3.0517578125E-5	84.2529296875
43215	-23.6659828297139	-45.3913198400291	1629.1165927886	-4.98495207123892	28.0167707672488	319.883889870798	230.127848295398	0.718207184021739	1.13210701920741	-8.12176584068342	0.0225113912654672	0.681738476420928	5.17090386007449	-0.239374678699755	-8.87251586805813	200.700849941507	4695.90527558924	1622.71579279833	3.0517578125E-5	3.0517578125E-5	84.2529296875
43216	-23.6644444569111	-45.3927215028969	1746.16983978338	-5.92441276655995	27.9081484158818	319.740844168226	230.704446390993	0.40192388682689	0.799572721033858	-0.00953120952016379	-0.0793439623458879	-0.698206240655146	4.5760629623995	-0.181937059465534	-8.34823240064499	203.122880886773	4591.2223716236	1739.76903979311	3.0517578125E-5	3.0517578125E-5	80.7098388671875
43217	-23.6629173300989	-45.3941263325587	1862.44091803664	-6.24685676012672	27.8398536301295	319.660402574923	230.392410138901	-0.327304334662776	0.857629749597633	0.789083254259548	-0.0551212020832407	-0.465403656687402	4.2648362867635	0.116821766603639	-8.3126313125656	205.650082768207	4496.38064748985	1856.04011804637	3.0517578125E-5	3.0517578125E-5	80.7098388671875
43218	-23.6615009025104	-45.3954412420163	1970.23462877099	1.70673023806671	27.7773539556364	320.009636955318	230.456868739414	-2.28552178129365	1.09421214092858	51.914849585712	0.136389739441834	4.11452044113877	4.78465711602082	0.360901875975684	-8.58509554380264	208.100720010629	4417.12260107099	1963.83382878072	-0.48028564453125	3.0517578125E-5	83.0718994140625
43219	-23.6599145155414	-45.3968358691464	2087.45908689188	109.005469897232	26.7414800441953	329.396234659888	228.135002321372	6.35621904288563	16.8834841283131	38.3816390296774	14.027436544345	2.99969379519462	3.90203822651445	-2.45284246780967	-30.5264160804996	210.855507379303	4334.21616078992	2081.05828690161	-0.1259765625	-0.6298828125	71.6552734375
43221	-23.658111780772	-45.3979587380734	2185.80014355189	124.87989222764	14.0391040002095	344.297748032472	221.591080811982	1.53616717115543	34.1326432314976	5.15915553771632	14.2710121568098	-0.430352965432138	5.91571689266034	-0.565401704653833	-50.2655675348294	213.578605467025	4226.38501464641	2179.39934356162	3.0517578125E-5	-0.70074462890625	64.1754150390625
43222	-23.6562425890474	-45.3986151929373	2240.05315434719	124.573407454935	4.49132436984615	354.351053329343	217.713907696992	-0.459903657147003	32.2993185985522	3.66288424556907	14.0305961934186	1.29150036625893	5.28948258649162	0.223078895447228	-46.6054704257799	215.962993428132	4094.51841255161	2233.65235435692	3.0517578125E-5	-0.755859375	62.994384765625
43223	-23.6541178906497	-45.3988994547603	2257.35715601619	123.765313977105	-6.06157846116025	5.88039382628713	214.841120019001	-0.230578692419196	33.401822751178	0.681676236577929	14.3084305717612	2.09605034372201	5.39285765922004	0.139785455650239	-47.2162592881032	218.324794602756	3924.41919818475	2250.95635602592	3.0517578125E-5	-0.77947998046875	60.2386474609375
43224	-23.652011248805	-45.3987298199022	2231.42752407032	121.066319664892	-16.2562654264686	17.8799880664223	213.546142613608	0.0854352915491084	33.6854408349964	-0.487770453469049	13.9272168700495	2.20715838497147	4.95033955496866	0.0199355943796994	-47.264037630875	220.338383932864	3732.93200106265	2225.02672408004	3.0517578125E-5	-0.77947998046875	53.9398193359375
43225	-23.6501860709456	-45.3981771818255	2170.42299686351	116.4564360395	-24.8916354446541	29.9792512391153	213.729528594261	0.252826667297789	33.6691513691508	-0.706376166344404	13.8670682287439	2.12190287783774	4.87499516841012	-0.0448686113573581	-47.5603266203342	221.760124658896	3543.40864346876	2164.02219687324	3.0517578125E-5	-0.77947998046875	53.9398193359375
43226	-23.6484607054344	-45.3971814151332	2067.93060950689	107.254551621089	-31.9374504886555	42.7112051611834	216.748507978718	-0.410698907080779	27.8400706107455	-19.3745604985234	7.23847426780133	0.673500979834537	4.14234841298141	0.263223121280897	-40.661850926036	222.645783246081	3333.54791551472	2061.52980951661	0.244140625	-0.3779296875	53.9398193359375
