Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6877296229911	-45.3756782627222	152.393922885112	-4.88675084397983E-7	0.19538288931666	359.999999939619	231.328881952852	6.7565531100838E-8	0.810127427322934	3.02137517008775E-8	0.383954604517228	2.05409581888438E-5	1.42436970338464	5.70615466460932E-7	-9.63248930060591	180.539867857688	6800.9962884915	145.993122894841	3.0517578125E-5	-0.10235595703125	61.8133544921875
43202	-23.6854117370822	-45.3756863427549	158.039992551059	-30.2197990747866	10.3929554358165	356.276251124235	231.718128416159	-3.54239281412475	25.3885012737816	-53.053964849147	16.6784413813882	-4.5819471567851	5.86485386962016	1.52849578541672	-51.9284020890088	180.568270414316	6544.30149155818	151.639192560788	0.22052001953125	-0.60626220703125	75.592041015625
43203	-23.6831777053052	-45.3759638320824	198.438479788094	-54.0948615358873	18.7960596407822	340.16436804554	228.610348472944	-0.959229275518382	34.0209600960758	-3.33215136381241	14.5198077868172	-0.400296595596661	9.70817743047972	0.421309950544473	-62.9902135744118	180.848124385835	6297.25925366921	192.037679797823	3.0517578125E-5	-0.73223876953125	85.4339599609375
43204	-23.6811519386389	-45.3767602499557	273.340403600449	-58.2871563380607	24.7301411546823	326.921446272783	229.074078496004	-0.449732777494375	28.0150732675722	0.217229660013623	7.75719556805848	-1.25953356432634	10.7167785613131	0.15072932993933	-52.0673002002169	181.645618745322	6074.74666560385	266.939603610178	-0.02362060546875	-0.3779296875	93.3074951171875
43205	-23.6793443582716	-45.3779739125176	374.709254308663	-31.0226436621637	30.1864568033502	322.282351853304	232.152151169809	-1.23751454563826	19.1250154940504	11.4395076419962	11.9016806696498	-0.114879332536098	9.12906899192328	0.616276140673668	-39.8524565205637	182.907677019676	5879.65926758059	368.308454318392	3.0517578125E-5	-0.52752685546875	93.3074951171875
43206	-23.677789439921	-45.3793193061398	502.179764595549	-31.4361995234077	35.2216409917143	317.285662163272	233.540427546159	-0.495998503137354	9.04521617767261	0.426851214245916	-4.1392860433163	-0.69507615285177	4.61312742413462	0.210892631839079	-20.3746179371168	184.36919705577	5716.54537883767	495.778964605278	3.0517578125E-5	3.0517578125E-5	77.9541015625
43207	-23.676372856002	-45.3807189099741	641.967687079524	-25.22023754605	32.7671944062862	317.964965028404	232.028580398712	-1.88910127912678	-1.87083479129693	28.8005133327267	-0.0832891936915544	1.43003086246495	3.82211732349838	0.51795196188844	-5.31946073794197	185.955867972366	5573.18354366933	635.566887089253	-0.22833251953125	3.0517578125E-5	77.9541015625
43208	-23.6750479507411	-45.3820501696653	771.441841088695	4.48258941016804	33.1817685961368	316.244379458264	230.452622372848	3.46950682397088	0.389663181992359	-1.94692815596273	-0.11331699220094	-1.31937186629485	3.53534023975693	-1.58667656717995	-8.57580897538885	187.538109673306	5443.45891085461	765.041041098425	3.0517578125E-5	3.0517578125E-5	75.592041015625
43209	-23.6737013304335	-45.3834008906683	903.592734485097	4.2135482484352	33.1982503802805	317.701303652797	228.36967743724	-0.8921142056668	0.505081709575618	3.86860280258331	0.152373119298766	-1.92272855400463	3.9961799791709	0.319574541887299	-8.5679304663544	189.221597248371	5316.03006948393	897.191934494827	3.0517578125E-5	3.0517578125E-5	80.7098388671875
43210	-23.6723834634169	-45.3847142375351	1031.9713132475	3.30928659059098	31.0705992142277	317.633437984373	228.464615935925	-0.864702374619696	-5.09613987330433	0.202694880274438	-4.44000015343712	0.914748779998197	5.63388460607664	0.399234095712104	1.09294481423617	190.938260584232	5195.81263507649	1025.57051325723	3.0517578125E-5	0.04730224609375	85.4339599609375
