Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.687699610576	-45.3756783883775	152.396665027555	-4.36078876666403	0.217074726557686	359.644698823497	231.260044736389	1.20451250320918	0.983045386005263	-16.6319097591743	0.950798978090028	-1.16432684053233	0.456702485648111	-0.395425031073604	-9.99280547566915	180.540239991844	6797.67253006014	145.995865037284	0.1181640625	-0.1259765625	50.0015258789063
43202	-23.6854200186814	-45.3757134213343	157.846146124866	-36.2574549474002	9.11666325379365	354.260373460676	230.126872076438	-2.40505656399752	23.5372958949416	-34.9018155155933	15.5819684116797	-4.57091827697055	3.48610824158808	1.07353110218551	-48.4459464004715	180.592367531375	6545.24656081161	151.445346134595	0.22052001953125	-0.5511474609375	50.0015258789063
43203	-23.6833358140105	-45.3760115171265	189.943737440026	-51.4715256522944	16.6697649755112	340.797689083478	225.199504936789	-0.61485506581463	31.2060995572391	-2.16802453922371	12.9899500887978	-0.815122881577594	5.33587240907288	0.249303456790385	-57.4059828028031	180.889898158225	6314.83821434126	183.542937449755	3.0517578125E-5	-0.65350341796875	57.8765869140625
43204	-23.6813796770442	-45.3767448761716	252.148647792941	-55.1929790183901	23.3620685917406	327.878546554834	220.685644081752	-0.241207597812464	30.5058485229282	-0.559057712497036	11.3810672031189	-1.44565951606837	6.51019338035989	0.0626479463620051	-54.3398454501466	181.6240885115	6099.9048602119	245.74784780267	3.0517578125E-5	-0.60626220703125	70.4742431640625
43205	-23.6797680526146	-45.3777977781831	333.99547226071	-51.12026896481	26.9342909944951	319.18248173761	218.964815862478	0.721271313610496	19.9879683820921	42.4799221118972	3.94421945853864	1.47782786692583	6.16198934286502	-0.465726810455124	-36.4644126678851	182.71115251612	5925.63000262174	327.594672270439	-0.3779296875	-0.2991943359375	80.7098388671875
43206	-23.678229506423	-45.3791368106925	441.424601781939	-6.96154544057538	31.850585350252	319.902391765638	220.873940823564	-0.33878949779712	12.2257965310577	7.21193288127086	4.8683463827601	-2.08308750326757	8.54895262062417	0.0912534769634043	-25.7467666199131	184.147753214941	5763.74122996344	435.023801791669	3.0517578125E-5	-0.27557373046875	93.3074951171875
43207	-23.6767595151327	-45.380488911362	569.025172741569	-7.8412413130942	32.6595275808264	319.542234750982	223.087395951392	-0.873153573550578	2.01189679444756	1.58993908819281	-1.98670634176091	-0.456862775829197	4.8616473066733	0.367702606641379	-9.85278831716193	185.672309445148	5613.37937660328	562.624372751298	3.0517578125E-5	3.0517578125E-5	80.7098388671875
43208	-23.6754564516758	-45.381709730009	688.328673587765	-10.7660677644615	31.8082827354324	318.779936510422	221.642503750089	0.841092645854348	-0.0926235516699446	-13.73243678606	0.119262157538415	-0.750602074260281	3.55208203885464	-0.224972811462215	-7.41840587251895	187.116358559047	5483.86842220069	681.927873597494	0.09454345703125	3.0517578125E-5	74.4110107421875
43209	-23.6740497382741	-45.3830528441056	816.899107788874	-15.9309064475904	31.9533542575709	318.426229003262	220.362541471602	-0.563860535017016	0.705951342080795	1.4216206250897	0.103644116403184	-1.11702231303338	4.31985327205587	0.204756202520469	-8.32727608452461	188.779893010915	5348.55168768763	810.498307798603	3.0517578125E-5	3.0517578125E-5	79.1351318359375
43210	-23.6727542299356	-45.3843213639633	936.193815089148	-16.3949438439234	31.8127485503242	317.599336626932	221.421728317284	-0.241064779618924	0.64963618911227	-0.0888575296746691	0.0441957839816421	-0.218831682770153	6.69314403897462	0.0973366746222607	-8.21042803648634	190.421633834513	5228.6985131053	929.793015098877	3.0517578125E-5	3.0517578125E-5	89.3707275390625
43211	-23.6713474369882	-45.3857305851214	1066.64923594478	5.22159493532846	31.9516812833766	318.015745075281	223.093153039238	-2.22303864783772	1.36619195757291	15.79550892605	-0.132400043333417	-2.18315583257211	6.67208668014491	0.806423510631197	-9.12383431767145	192.32559769907	5104.33755787338	1060.24843595451	3.0517578125E-5	3.0517578125E-5	89.3707275390625
43212	-23.6700072993117	-45.3870675412692	1191.08406022945	6.24627245843917	31.7830120616521	317.791346980627	225.373450343992	-0.875290748807233	0.541386270215638	-0.640755680589839	-0.047801173373791	1.86038081497518	7.7423550342756	0.421146271520522	-8.10630841536027	194.219420236124	4991.22502705517	1184.68326023918	3.0517578125E-5	3.0517578125E-5	94.488525390625
43213	-23.6687034471206	-45.3883556513903	1311.44390664752	1.22315146394042	31.8771732112804	317.140679703029	227.945378546762	2.14630317267428	0.835888613394637	-17.7477717034492	0.0777316083402075	-0.363407877655329	7.68749205626139	-0.740676317355511	-8.61985058046723	196.129591691512	4886.28536596067	1305.04310665725	0.09454345703125	3.0517578125E-5	94.488525390625
43214	-23.6673107649124	-45.3897335903566	1440.32925561064	-4.82198710908494	31.8812312437522	317.78789935087	230.401899084469	-0.718405732897854	0.609670215361235	2.36722330126915	-0.00119143740706968	-1.3336886563929	6.21863102613474	0.255871687974036	-8.35650707113082	198.262426106901	4780.52933265754	1433.92845562037	3.0517578125E-5	3.0517578125E-5	88.189697265625
43215	-23.6659784594781	-45.391060705062	1564.10799821854	-5.42342365250875	31.9025782246134	317.454349140209	229.721073592728	-0.482963654049727	0.711447404804589	-0.0510425470234641	0.0459106186635895	0.419828961045007	4.88993518666472	0.211329847040518	-8.35671609673006	200.400570935146	4686.14439267534	1557.70719822827	3.0517578125E-5	3.0517578125E-5	83.0718994140625
