Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43201	-23.6877612216939	-45.3756782620175	152.403717631806	-0.0637125123197961	0.275457124596011	359.995564314092	231.992403864298	0.0191842068920654	1.10957071988123	-2.17902234604601	1.78265955210702	-0.155766641867522	0.891445231515839	0.0469559480146633	-10.1740627889146	180.539589460008	6804.49585569705	146.002917641535	0.04730224609375	-0.22833251953125	50.0015258789063
43202	-23.6855789206044	-45.3757132119267	160.603834303462	-39.6684881117865	12.1728561488682	352.23143871735	229.036618667854	-3.31781192769514	30.6834780091089	-10.7930792039456	17.7166503973736	-5.83291510918439	4.76048858373023	1.35085391839266	-59.5902841449862	180.590591864905	6562.84603128862	154.203034313192	0.01580810546875	-0.6771240234375	50.0015258789063
43203	-23.6833800868163	-45.3761008984159	207.469665351811	-48.0610485946929	21.1681240858231	338.716818927064	222.736466735196	-1.34979869257729	31.695385222586	4.69583481832728	12.1638788762936	-2.13110697754604	4.92804813687531	0.590749284786601	-56.9761317949845	180.971851711069	6319.89792544609	201.06886536154	3.0517578125E-5	-0.6771240234375	50.0015258789063
43204	-23.6814380300574	-45.3769163400337	288.716719093971	-52.3084106109008	27.7522795085967	326.758284620599	216.869557290551	-0.677082270644739	27.6132779813102	1.8083959287838	10.2621586764357	-1.75565683087167	4.34326256099717	0.260353186137285	-48.6141821312454	181.786396180814	6106.90321010533	282.3159191037	3.0517578125E-5	-0.57476806640625	50.0015258789063
43205	-23.6798090280355	-45.3780490597065	392.742690740743	-55.7766770747534	30.6640979512422	318.285999813768	212.551629290806	-0.408831465957859	16.2532624692661	0.658217885560008	2.00924946987541	-1.69574745572183	3.93348962906311	0.12965790940826	-29.5360381925342	182.956398636496	5931.45792779889	386.341890750473	3.0517578125E-5	-0.1732177734375	70.4742431640625
43206	-23.6784714795146	-45.3792865799896	499.550013860061	-23.5919060682559	30.9406283656014	318.536617661165	212.290579296648	-4.48874821831853	4.93321459029672	68.5068656069407	0.562405549049757	2.40187308316001	5.18771706687905	1.44166028365464	-13.6379265852688	184.279312157085	5791.61854536299	493.14921386979	-0.3779296875	-0.07086181640625	80.7098388671875
43207	-23.6771041940602	-45.3806229905857	616.738699166479	24.849569188383	30.4856595962463	318.096019109201	213.459412362895	1.71528520948243	0.581876312530289	1.49428654805984	-1.15208941413419	0.398904224733102	3.90068795836156	-0.723371264477096	-7.4274365964639	185.772002107312	5652.75062566096	610.337899176208	3.0517578125E-5	3.0517578125E-5	75.592041015625
43208	-23.675737609845	-45.3819150674809	731.849020257302	21.3400226270531	29.6701977785039	319.294008943472	211.722002878618	0.7251533259269	0.374443444524044	-23.8281154139286	0.212507869834662	-1.99568543335023	3.02163048703952	-0.0161363114516993	-7.38809846054682	187.292127067377	5517.41014381001	725.448220267031	0.26776123046875	3.0517578125E-5	65.3564453125
43209	-23.674405410423	-45.3831507722045	841.664329094457	-8.53406614398546	30.0075229186274	320.019185810355	209.804315187737	-2.39615060312389	1.29068865589744	-2.04864648448249	-0.719769949433716	2.43661676201147	3.08780659982517	1.04563176331754	-8.07129146608081	188.820905757957	5389.02152941028	835.263529104186	3.0517578125E-5	3.0517578125E-5	65.3564453125
43210	-23.6730525757175	-45.3844153415665	953.182555894109	-7.47104935535918	29.3928688262982	318.473188802604	207.87486046551	1.81538800278946	0.805400803633172	-3.86241404004421	-0.18780091121592	0.561393137260864	3.06889088030753	-0.691510509815693	-7.40116140667454	190.459183971064	5262.94128525361	946.781755903838	3.0517578125E-5	3.0517578125E-5	65.3564453125
43211	-23.6717884449476	-45.3856122295012	1056.5048622799	-4.26563399168077	29.2741517817938	319.127675651611	206.124075538748	-1.06923690816555	1.13968458688177	13.2131653305593	-0.266895272723045	-0.672759935369269	3.10096031591006	0.341449748058418	-7.60158440386519	192.078294038152	5149.52371081202	1050.10406228963	3.0517578125E-5	3.0517578125E-5	65.3564453125
43212	-23.6705598140948	-45.3867816250581	1155.97597428533	-2.0459669528754	29.3815103255027	318.58500871587	204.432552982258	0.233474274958798	2.50357814517371	-1.18518272405539	2.75804285274171	0.657320156999277	3.09069973726679	-0.0695083372144687	-9.3723294145177	193.727379689941	5043.55229619213	1149.57517429506	3.0517578125E-5	-0.22833251953125	65.3564453125
43213	-23.6693263491734	-45.3879612222903	1258.90389122098	-1.66463946450341	32.7416174280044	318.399794365741	203.35834578488	0.243847489467631	7.63611276762938	0.130559291137237	0.266120100402603	-0.427230320293749	6.88133506757511	-0.102856821007779	-15.1554306291845	195.459090151523	4941.69871095316	1252.50309123071	3.0517578125E-5	-0.02362060546875	88.189697265625
43214	-23.6680198308212	-45.3892175143934	1375.88898129399	-1.93547712862193	31.8938725627803	318.474024881427	206.000021040598	-0.2385040818451	1.8555815473187	0.457028861096833	-0.466987828746791	-0.143572699816492	7.56006907386078	0.0851700187330028	-8.09701805633184	197.378917894575	4839.15770161522	1369.48818130372	3.0517578125E-5	-0.02362060546875	93.3074951171875
43216	-23.666697906185	-45.3904930958499	1495.24555241382	-1.9806968750546	31.9365470109977	318.288444181478	209.833028631834	0.00964665136130957	2.08349675603386	-0.204727227562079	0.27132449363134	0.0680474600226564	8.97398279273518	-0.0012421092933839	-8.75442151081521	199.408848605804	4741.32625152954	1488.84475242355	3.0517578125E-5	-0.02362060546875	100
43217	-23.6654321433923	-45.391718852935	1610.19987057829	-1.93240009314457	31.9691582328041	318.188007728017	213.735631288404	0.0501052966777702	1.6537943655315	0.000973077717698177	-0.415268898669251	-0.132267181982061	8.87936035568337	-0.0223874106884929	-8.27144984703076	201.435268911869	4653.61770073275	1603.79907058802	3.0517578125E-5	3.0517578125E-5	100
43218	-23.6640620834868	-45.3930500609822	1734.79389429658	-1.99173352745737	31.5637630786158	318.136144674075	217.403082260073	-0.0519710326311747	0.838632926536662	0.112065184955287	-0.221541388438292	-0.101936642648089	7.31985098220997	0.0171283124291496	-7.4824613507056	203.718545711308	4565.68274668156	1728.39309430631	3.0517578125E-5	3.0517578125E-5	93.3074951171875
43219	-23.6627806209191	-45.3942988767887	1850.48534709138	-2.02643640000099	31.3904165482004	318.037275156003	218.03871972119	-0.00858627415531797	0.983023309588503	-0.0251319545774399	-0.157473507869459	-0.0463916206016249	6.02695998568142	0.00231384192618311	-7.63056326880489	205.936228083921	4490.4050649445	1844.08454710111	3.0517578125E-5	3.0517578125E-5	88.189697265625
43220	-23.6614575842235	-45.3955915529586	1969.13719793442	15.0934818825474	31.1258036641021	319.416050101968	219.020843450684	-4.03752488848983	1.74661384931574	77.163891575709	0.377833867944056	5.60275851794152	6.07412852153135	0.856745370648774	-8.67606166984863	208.305376961938	4420.14373755346	1962.73639794415	-0.6298828125	3.0517578125E-5	88.189697265625
43221	-23.6600341068751	-45.3968786692998	2092.52453347808	93.6963865720584	32.2194500423287	329.789395167949	218.502031248479	5.83065413846861	18.6197577880989	44.5915842868011	12.98929197116	7.36132460564456	7.03518081359885	-2.15610426636122	-31.2480815127376	210.815350051092	4347.83060832197	2086.12373348781	-0.35430908203125	-0.48028564453125	88.189697265625
43222	-23.6583978141503	-45.3979108823827	2204.96194928389	132.270494378767	19.1332538254966	341.69137836518	216.032584434932	0.823023409737397	28.5778323176493	10.138244039944	12.6572862123375	1.92141437459781	8.26028198869438	-0.208211257627171	-41.7666567055726	213.287468579909	4250.13951421185	2198.56114929362	3.0517578125E-5	-0.65350341796875	88.189697265625
43223	-23.6564342257052	-45.3986642205583	2281.35574946839	136.176327415811	6.36902287317917	351.406126569604	214.833086644314	0.177035808896022	31.6150326986729	1.31858572918348	14.3284729160467	1.30733909108116	8.62512609003893	-0.0256705697715175	-45.0921284669965	215.845737550488	4114.65889801093	2274.95494947812	3.0517578125E-5	-0.73223876953125	88.189697265625
43224	-23.6544711429085	-45.3990449215013	2306.8952341133	135.687697918848	-5.14699275481286	0.0049129249973504	215.181100680126	-0.00339418594639655	31.6005956264595	0.224711508565272	13.7078627713004	1.71811167037326	5.9669896912938	0.0443532667193738	-44.8507775220434	218.142290794281	3964.35577560364	2300.49443412303	3.0517578125E-5	-0.73223876953125	70.4742431640625
43225	-23.6523135375811	-45.3990951377335	2284.6692713967	133.412060365846	-17.2222516118623	9.65771831434983	215.313501976524	0.120169950456628	31.5956112852769	-0.343680009810381	13.7434273958255	1.79438450777731	5.74983870816333	-0.00187809604268676	-44.9856861825004	220.440339638028	3782.60838119213	2278.26847140643	3.0517578125E-5	-0.73223876953125	70.4742431640625
43226	-23.6502873538418	-45.3987745958866	2214.06469913201	121.995603073845	-27.139451750046	20.3645016243861	218.019706792091	-0.814453302736193	29.3558679338097	-16.285314079692	11.3657240970114	-0.428122129566757	5.44958886978148	0.301458581411323	-42.7456521100857	222.36606964572	3592.59812830469	2207.66389914173	0.1181640625	-0.6298828125	70.4742431640625
43227	-23.6484219863052	-45.398065838855	2103.85179420569	93.2688449798524	-30.129170666152	32.6949255231177	223.613269330145	-0.032992270322137	24.6648876276659	-22.5968836405675	8.5432589818625	-0.165594999517488	4.73909289182619	0.0123108299045029	-38.2745093459742	223.816016336361	3392.26154609142	2097.45099421542	0.1181640625	-0.4251708984375	68.1121826171875
43228	-23.6468400988482	-45.3970347259978	1982.5927075816	77.2581523982083	-30.344288193046	41.3622294833201	230.26168702115	0.163378132252927	18.5566508845936	-13.5877795595593	6.05296213907026	1.78308446351601	3.73006581372063	0.0291268188102369	-31.8225543016436	224.63111427509	3193.27488830123	1976.19190759133	0.09454345703125	-0.27557373046875	66.5374755859375
43230	-23.6453202259364	-45.3956233423374	1848.80477772708	37.7790327053834	-27.4711082673947	46.0280922992992	237.929400535323	1.54314344347802	13.2214418146903	-58.0179641400431	2.48011939263082	-2.36416196493974	3.31670532917698	-0.402849574905086	-25.6554957189347	224.935999777335	2972.29559953042	1842.40397773681	0.34649658203125	-0.1259765625	66.5374755859375
43231	-23.6439474394811	-45.3941355690001	1730.84024499853	-17.5525981917951	-27.1746225517201	44.2485995537752	245.25832037146	0.985062063910792	3.08195642442699	-14.1295882448205	-2.09029208360452	1.88334891271231	2.37011145546262	-0.316314922883066	-11.8516856819183	224.93520740175	2757.3936377302	1724.43944500826	3.0517578125E-5	3.0517578125E-5	64.1754150390625
43232	-23.6424923449186	-45.3925836563797	1611.82084560625	-2.27839847214619	-27.8845890122417	44.3668696368742	252.085708321384	0.274392896182628	-0.279795416773447	8.1356662041018	-0.11011996032255	-3.38225572225472	1.99288792080154	-0.265831723341684	-8.40978375364243	224.975111679841	2531.41838613776	1605.42004561598	3.0517578125E-5	3.0517578125E-5	64.1754150390625
43233	-23.6408745642193	-45.3908698510374	1479.88751477466	-2.64944359312852	-27.575770683786	44.6074303245702	259.263288611695	-1.38328474747522	0.338864300214325	3.37514646106415	0.375949404858363	-1.14911623140984	1.88224374400785	0.599726858150855	-10.157188339983	225.049696780397	2281.02238059191	1473.48671478439	3.0517578125E-5	3.0517578125E-5	64.1754150390625
43234	-23.639212756666	-45.3891158474411	1346.43935682318	-2.66079401805854	-27.1874372664844	44.3348789730815	264.928316068921	-0.850149354319886	0.23958091378138	0.970408447415863	0.380474712681029	0.155400282358975	-0.796493342629746	0.414220900580343	-10.5804622379124	225.158513638984	2024.28726778768	1340.03855683291	3.0517578125E-5	3.0517578125E-5	29.1351318359375
43235	-23.6376552341051	-45.3874780356953	1223.86127223424	-2.32481796646658	-26.7728501109156	44.0350961830109	267.038623370607	-0.0370878368768332	0.192910797183567	-0.565779108828255	0.446384347265136	0.43671615831776	-3.47193158263625	0.0354469064043969	-10.8275753983112	225.302909658266	1784.11951941417	1217.46047224397	3.0517578125E-5	3.0517578125E-5	1.5777587890625
43236	-23.636084988496	-45.3858327795629	1102.88595090925	-2.06789495640629	-26.3127221494376	43.8828472554436	267.678296254203	0.220366814239412	0.173755812203884	-0.479989781406606	0.470066031249943	0.0566639886024987	-3.87004171223148	-0.106617302362037	-10.9869438416309	225.50962344344	1542.44045956161	1096.48515091898	3.0517578125E-5	3.0517578125E-5	0.00152587890625
43237	-23.634351771971	-45.3840233709014	972.524910936754	-1.99869673813623	-24.9500117054321	43.7728262776236	268.040969554716	0.113647027320268	3.50714716250696	-0.146279817027409	7.43823677387972	-0.0905206904907127	-3.98294705530967	-0.0604554639526929	-17.426436970911	225.849577368205	1276.19823167392	966.124110946483	3.0517578125E-5	-0.4251708984375	0.00152587890625
43238	-23.6326980664472	-45.3823110512975	869.845061468836	-1.78945699590309	-9.0171563366759	43.1645120185829	262.729582544478	0.0412549874633338	34.0645041675928	-0.0269529867653631	12.8467125238185	-0.0918491758903714	0.0589232792461698	-0.0244576292675057	-68.8418509519401	226.394276457427	1023.27826032691	863.444261478565	3.0517578125E-5	-0.52752685546875	0.00152587890625
43239	-23.6309853795119	-45.3805666330066	822.333927809575	-1.75041868880743	2.0644290658699	42.7596890959487	256.81612995719	0.00617788905701762	29.8924715079558	0.0218567925237299	10.9624188797447	-0.074812245806	-0.594283701539597	-0.00549297316426053	-59.8807749979841	227.489656668653	763.683868794819	815.933127819305	3.0517578125E-5	-0.52752685546875	0.00152587890625
