LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.68307169219772	-45.378005343320034	308.65880713161084	-31.159041382224466	21.50159573280615	332.41959516575076	232.75702840016385	-0.5610206868514886	22.056673684308883	-4.164364794308351	9.482873776552008	-2.1605355525626684	5.250431109873416	0.11149633011210777	-42.22572664121056	182.68657848739178	6116.980554033589	314.91373580821494	0.0594749756220633	-0.3978043183566694	58.29448684022441
-23.68222202197626	-45.37828913889888	340.5036160456569	-31.967142337735584	23.95979869657909	331.4286321453072	232.16099175064878	-0.5576252525363031	20.191072525493492	-1.9912611548057362	8.362244689436979	-1.9837478811523097	5.379479042105232	0.11092674614202654	-39.209671011683646	182.58932975625933	6021.800150877403	340.51631296318743	0.0679671982446777	-0.5250658397219994	61.55173216290653
-23.681416383761604	-45.378661273119015	377.6181039105647	-31.151754097603458	25.701873385725634	330.1347112672864	231.5915964361878	-0.5304577851606159	18.239441831207355	-0.5840264568597215	7.380110610692158	-1.832502028116826	5.398298368305382	0.10666263971801167	-36.025336305939945	182.74867301351614	5930.099560234116	373.93627281553023	0.038036909628878	-0.5607742362943673	66.86024048266191
-23.680732841541037	-45.37908773555428	416.89417402802763	-29.629634206230836	26.900309667669184	329.0347924059809	231.03864169732992	-0.4936977589049137	16.445624397627956	0.2883774631864122	6.566584374898046	-1.711288495013244	5.358783732970314	0.10124764366192714	-33.05261663160163	183.1150517554667	5847.5110434190865	413.23035693187796	-0.0147433688400598	-0.4692226612524287	72.79508807537506
-23.680143522269354	-45.37956508470009	458.05299443361645	-27.891641727005975	27.722217351600122	328.1886766118821	230.52662063937916	-0.45373223626706605	14.867806108013431	0.792069793339761	5.895302411178608	-1.6137568947521919	5.290764009784208	0.09577835424176476	-30.4073434345605	183.64548258618834	5772.251516690364	457.3437759155287	-0.0566793308166872	-0.300585645433533	77.13585935965426
-23.679604371372108	-45.3800939789413	501.3627697458596	-26.19875055041225	28.29654517875298	327.5671853535197	230.08012142681528	-0.4133750712467008	13.505010405149303	1.0356391741602913	5.336340295461005	-1.533730236434058	5.211954028417878	0.09050804503848583	-28.108606066346113	184.29990854494423	5702.586998789145	505.40943714501464	-0.0674415712470945	-0.1622066684852406	78.45647728657984
-23.679395610644878	-45.38058856528028	542.3449761888661	-26.987431521107442	30.7837081430029	330.95293167062044	229.20141557621227	-0.3869045694943651	11.848322866632518	2.2665204339654412	4.455069473486152	-1.4499600395031411	5.285774228636468	0.08846689287943034	-25.230856022318456	184.37420646113875	5658.316793357476	550.425107431135	-0.060696434658368	-0.0811008819334776	78.36286202342276
-23.678147768127722	-45.38165003074658	632.6232550376875	-25.7824428838519	32.679471462232094	329.85856677510566	228.35646438234494	-0.33568011859952546	9.505021221491312	3.5883233846671496	3.2901861034312154	-1.2693704219425463	5.273489853003338	0.08142146201509601	-21.284202501355157	185.6174042674681	5520.9766006982	645.7865357875356	-0.049346952821622	-0.0360039936767382	78.16040039509525
-23.67645618645499	-45.383024193615476	744.7189643983158	-22.963072083309427	33.81441293201433	327.39920016361555	227.7008281690142	-0.2595038028842346	6.80550784845808	4.348352773840157	2.0738201588632768	-1.0592961812108015	5.152627507543647	0.06897761624608673	-16.827744280346238	187.44407949977824	5344.955521766304	766.9876953692399	-0.0371279958384908	-0.0119076982196597	78.07151654625687
-23.67477279029857	-45.3845022532568	861.5884694586414	-19.29894662404049	34.23822281859062	325.92291255205157	227.24871842872417	-0.16843123989528888	4.356556573448009	4.336339862608962	1.1024078256996988	-0.8760291753511791	4.955496814863357	0.05293933118884381	-12.768251802462373	189.51768421939377	5185.072402133874	895.9274496340452	-0.0250984609676965	-0.0007544733832353	78.05917639117162
-23.673321960778722	-45.38594339413367	977.2840797573338	-15.677278942378098	34.16989765550409	325.983040974437	226.90427654298705	-0.09303151409195451	2.5873629298279055	4.084231958785234	0.5336478886730622	-0.7325877955673531	4.7565817907069174	0.03947587188610418	-9.82285548899411	191.7299245766019	5073.1546416880155	1026.0668132314142	-0.0143586140013858	0.0026721261136862	78.08852001325968
-23.671978664172915	-45.38732333068704	1093.4803182339706	-12.10766708988586	33.75128226063284	326.64917224904167	226.60321092860983	-0.07835041581544892	1.4400593359504084	4.768416292031125	0.2915017553919292	-0.5618421418952793	4.602750690317186	0.04136527396648055	-8.02450809630874	194.10666583228027	4997.068420880928	1161.739237332879	-0.0067580884930569	0.0008374042057327	78.17106863623269
-23.670519826523588	-45.38871304733702	1210.1033049943755	-7.10500956794999	33.113262299353394	327.21010824433495	226.20330873268313	-0.1641917719595019	0.7804524050916772	7.226966350047948	0.2813761699773221	-0.29228840007457124	4.474280320309701	0.06819638627593332	-7.141231714140886	196.6327304230113	4925.756491691615	1300.5513109505532	-0.0047167217118159	-0.0060540386440132	78.32100799024661
-23.668824558545378	-45.3901967941237	1331.6546658638922	0.7549253277008156	32.50032559008052	327.2887408276157	225.7067719927226	-0.3147945352084699	0.6094003425106452	10.853570866839572	0.5108497346898269	0.07308693999181552	4.366094487004132	0.10793165285739906	-7.171479984493596	199.2289138318543	4839.456878739422	1437.7293633777936	-0.0112153971298043	-0.019228272127013	78.52066890732753
-23.667128621020733	-45.39173408257598	1451.2119095550534	12.295098824788038	31.565501954367555	327.7182572151381	225.1049476306316	-0.3822773491531921	1.3225789065291569	13.105987063846417	1.1706065119836566	0.4437838942019888	4.298138327908233	0.12603314788115047	-8.527241505119383	201.97579581213705	4741.118010133325	1567.331948806228	-0.0337754152576622	-0.0421088628940992	78.79648022679504
-23.66541731025134	-45.39314500879982	1573.1757275025611	26.367627798412947	29.6808997848483	329.3205808549112	224.18542861780867	-0.3474667630255509	3.1907458530587527	13.436435782690163	2.312761982263436	0.7539896904119141	4.27213619070413	0.11550784140334554	-11.20241043095793	204.7066977898736	4653.356682802997	1688.2725076206348	-0.0892100397942932	-0.077745787615501	79.19754548242588
