LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.681369955507673	-45.377251327335124	385.53303090126593	-27.09372727711466	19.798032159002602	339.32008833210404	226.93652748024283	-0.7018396355732762	22.6711451025376	-6.30238153036435	9.026545795349028	-2.0256626639712705	5.708705089473217	0.14947452724977153	-41.354222838839306	181.18795404738012	6139.964620485082	312.1689283489385	0.0831208980566847	-0.4100563499967427	58.40295608834856
-23.680371116951065	-45.37780039621748	445.37164141301906	-27.985497980220188	22.037356109328584	339.3336954220346	226.38407182075107	-0.6873608942440389	20.471120641540335	-4.075718320960959	7.890753174699353	-1.7962421849237007	5.784853668268711	0.15001424592556703	-37.953623210507715	181.65756366138544	6020.410947214091	364.3093773472128	0.1014198284995295	-0.5352460042195429	62.98530366825084
-23.679500273881903	-45.37838451468624	506.8111583841051	-27.489541809129214	23.510386447321782	339.17021242068483	225.99645600332636	-0.6602121116000852	18.346072116203707	-2.6535970195127825	6.900606530328088	-1.6097453468891134	5.7545378761314145	0.1472884615584406	-34.51654988614006	182.14832601236066	5918.432047328023	421.84583313291193	0.0670866397362787	-0.551818075153587	69.00194948060454
-23.678761606541855	-45.37896697716512	565.7217180430534	-26.34448176464146	24.4504686557286	338.8500654744703	225.68210450894554	-0.6315179158203874	16.486551771599554	-1.7734053330199293	6.0729538281695365	-1.4596434240570986	5.676368685834407	0.14352738013109018	-31.428113565451266	182.63991617295923	5831.214218433798	481.3253775995054	0.0043048169548647	-0.4353524526978303	74.09796617808558
-23.678104998120965	-45.37955118252743	621.9757289886019	-24.97728696053365	25.071981384204225	338.3308508179303	225.42689414553553	-0.6018084398182071	14.912632948442258	-1.2537176010515898	5.379313549669299	-1.3360357788403006	5.583793848130325	0.1394034364052888	-28.784810045847287	183.1301797933688	5753.5429691503505	541.379150153781	-0.0335983812234986	-0.2601455548685752	77.15390138827435
-23.677489905129335	-45.380147587923425	676.547409983997	-23.6395217640155	25.52504818446861	337.6230335564081	225.239299151608	-0.569198319233654	13.595266793361981	-0.979097553728961	4.7914667357863445	-1.231544061858572	5.495536223482075	0.1350727643752591	-26.572762142700146	183.62471444657578	5682.082137447867	601.2617802191787	-0.036578988956658	-0.1257542331136868	77.21761118453402
-23.676969784655693	-45.380778492848506	743.2899728135075	-24.69329383542734	27.77008569176825	341.01368704499816	224.42526452700386	-0.5501871038015521	11.880656642283938	0.28686299432866774	3.8425276422542765	-1.073561040591588	5.584576783205852	0.13532496854701606	-23.66975705686325	183.69248176901075	5617.913182077172	669.195871830324	-0.0260874627178795	-0.0486386805077029	76.39342571066551
-23.675488333870568	-45.38199717348795	855.7648011048707	-23.936261093887158	29.560304609611496	339.1472010209729	223.94090312117646	-0.49632100130655754	9.40789510598633	1.7388529802907144	2.6171498186957987	-0.819874911184711	5.5732407347082775	0.12992300054360476	-19.768841430207658	184.90538154453034	5454.8436825171575	785.3429272902724	-0.0139773697907283	-0.0082514189554579	75.98970275883046
-23.673726871717815	-45.38349636894566	984.7426262539135	-21.593448325998406	30.658959273968556	335.4471970849107	223.86020030985387	-0.41205524718322994	6.664609289130158	2.606279245288225	1.360675828531956	-0.5647042536519686	5.441784998950711	0.11890156895818187	-15.497391533792243	186.51924582228756	5262.82151716495	920.9905357708474	-0.0024927532748033	0.0125254764491532	76.00616140662422
-23.67215000061707	-45.38500241926273	1109.4842418272924	-18.2075630962277	31.078148278091106	332.6487289310154	224.04124534694998	-0.3143950246151791	4.322063150781549	2.596336102410957	0.3718457231024238	-0.37719078668325035	5.242949599118845	0.10327388403855471	-11.816990535394295	188.1221483251122	5105.45267728829	1053.9196163316794	0.0081843332894174	0.0237505064163337	76.1716161901762
