LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.6895710994328	-45.37402987444979	102.14669989518472	-34.04332052250512	23.686003303137614	371.14958166012315	232.65485204914444	-0.54737568409659	25.82948297979886	-8.088291521337695	10.443092387682771	-2.5615923232296742	6.184960920175618	0.19748552021987684	-42.74599735686795	177.78222358443384	6532.050846050972	207.5762290138611	0.0933722931117769	-0.4536550289494941	60.66162377756153
-23.688535666803244	-45.37439594245934	157.84959357979434	-34.459693195944304	25.53669917055333	370.38898410779376	231.99450986637518	-0.5407820856108347	23.680249747336408	-5.279260757742358	9.248956480188507	-2.308942241639216	6.234975059694269	0.19499257409558046	-38.918003618716945	178.036223689087	6401.9604242794985	269.0240460951031	0.10437118484227	-0.598824256671293	67.61047781554046
-23.687483602665985	-45.374871141370654	218.32031677185842	-33.70637977257037	26.878505494908072	369.76770966333567	231.39532082322813	-0.5077158038159048	21.44852070207237	-3.2749052616694407	8.161203167193015	-2.103471752793062	6.197862973058613	0.18393476998195493	-35.004306675152584	178.49049029202084	6277.352271773017	334.83597721523773	0.0598062505488843	-0.6193869531548696	73.76420312037416
-23.6865409215133	-45.37539840365564	276.6986702934988	-32.245220661735374	27.856501355762404	369.15236286399346	230.8387333338918	-0.46463947465331956	19.389850779017152	-1.8957357051969268	7.237915194425833	-1.9422027383595621	6.128980097101133	0.16954171816988348	-31.387653179245202	179.10099329305936	6165.596796802012	400.48242538911245	-0.0048807873669519	-0.5081020817147548	78.91062666133362
-23.685711821037234	-45.37595959626344	331.07681993315043	-30.454815876711237	28.575301880894862	368.4206743221281	230.33041261128432	-0.4201181678553025	17.576721626773676	-0.9689892117535498	6.467849112630482	-1.814472487850934	6.054193911448078	0.15478379023568029	-28.20391170627442	179.82984562947027	6067.754468272975	464.90649784485515	-0.0435182265735506	-0.3370269909200744	82.41259173750112
-23.68496845946613	-45.376545068705035	381.3403799048649	-28.60923047434821	29.10412809186556	367.57669955865447	229.87860923118427	-0.3777826476263052	16.007673645636984	-0.3730786214617602	5.826453800256891	-1.711628315455713	5.984582242420242	0.140845634683129	-25.4825044891817	180.64181457561602	5983.119581991171	527.3919054849615	-0.0516273276545977	-0.1885367592368189	82.70968846244267
-23.684518591812342	-45.37705551197511	436.1208435195366	-28.705448217824234	31.39365542820762	371.11140841117276	228.8033484418936	-0.34241260711182	14.068090502472362	1.5480614808128865	4.797016144538565	-1.5471287582683302	6.101020642635181	0.12991609130232865	-21.72491202793769	181.08881257472424	5897.423239488083	599.4667819749303	-0.0454618770319468	-0.0907709283844432	81.83360725635099
-23.68292041662059	-45.378198705585945	535.6530680869024	-26.55515501764099	32.87036144160521	368.6297953944577	227.807429643704	-0.288376993716705	11.223009750564431	3.539461273726095	3.480337188197926	-1.2885107398549784	6.084239520040321	0.11152051768673739	-16.925765242591694	182.71446928356386	5718.431237687069	719.4776994534934	-0.0371500357418019	-0.032756565394922	81.36713475211224
-23.680961687027363	-45.379613210814476	646.3602876118664	-23.08557757425444	33.60005837060014	364.2673889607544	227.0974672887603	-0.22113613706233842	8.068810740067484	4.795470948679176	2.1838527994254506	-1.045405697019435	5.938899982095493	0.08703596913652523	-11.912340301367426	184.70091845920916	5529.253751318918	855.3999014237304	-0.0303824153772565	0.0007304380571314	81.39113574083144
-23.67912416183861	-45.38110009020142	752.8624488299567	-19.29229740461563	33.78467963098192	360.76364494953066	226.57396048562828	-0.13951288694575711	5.2867728770262135	4.9759576065649584	1.16169838746135	-0.8736289890523155	5.732913406874137	0.057750861601513284	-7.698266556110286	186.67860099523665	5379.281200995481	986.1219556384827	-0.0252632933117096	0.0190731245315221	81.60772010459385
