LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.678565901365488	-45.37965645096845	447.39471298225465	-20.077686547082624	20.4640961906803	320.98387559139303	228.40779190891035	-0.2615075037991864	20.04117382609711	-3.368043575518258	8.104544107864324	-1.6335373277319138	5.439047984287898	0.07537430634611045	-38.90613174198226	184.88017508904016	5775.611437974292	431.26290978557046	0.0561073821585347	-0.3581945152345528	59.754120762047215
-23.678197889990184	-45.379858030188636	470.9652990636867	-21.40358013808364	22.57295760905132	320.4361190971596	228.04950492351784	-0.28088083425519655	18.17603839242142	-0.8713889956007046	7.094242044317396	-1.4358777851482936	5.563919220263423	0.075641566376839	-36.09345114540823	184.6370156605801	5720.638021782157	464.4695910145306	0.0662721432920328	-0.462556232252903	63.825859256791645
-23.677783355878113	-45.38012609317973	503.01023247500376	-21.12349649526388	24.070736793974355	320.5671866295048	227.82815888608525	-0.27645152954514085	16.2577036927538	0.7229524519368721	6.221820679212914	-1.2845457320420692	5.587688588974969	0.07234678650290542	-33.01981310176269	184.62947936347663	5667.548901953191	503.5496010755109	0.0386758131834663	-0.5085945026044835	69.42397835786406
-23.67740822628125	-45.38044320933515	538.8662055190734	-20.013445222964418	25.137207584982672	321.41566796377083	227.63708509079987	-0.25824372801795425	14.548925947414915	1.6376989014278787	5.509192617499625	-1.1744026424484666	5.561538853880503	0.0678229548659604	-30.132938422730884	184.79306340143745	5618.628372625723	545.1516804980886	-0.0137522899202621	-0.445418502195277	75.78351082148092
-23.67706871441566	-45.38080799674586	576.7818761604052	-18.64146241755191	25.92333154115456	322.6114961818387	227.47280772601545	-0.23274376990100412	13.099824238319766	2.0855961401520684	4.924413744015704	-1.0928174400732587	5.5147141092870475	0.06358617225075512	-27.57638357501601	185.07991142517642	5572.266895069348	588.4690664984842	-0.0519962068453941	-0.2956927731685005	81.66986184306744
-23.676737237781047	-45.38122308627676	616.4970392406682	-17.351165088244663	26.53093162985035	323.85398003192785	227.3588058624147	-0.20299662742398192	11.890837490886758	2.2171136871006554	4.433213062166173	-1.0300059959748251	5.463103387953384	0.060197747049595005	-25.37510485499065	185.45301921600623	5527.199768069791	633.2369812201107	-0.0571224885168466	-0.1589611315662326	83.84870622906773
-23.67686866861764	-45.381576616483635	649.6429891780601	-18.4132172787752	28.867323085079466	329.584137207693	226.78560898291	-0.17758887085168648	10.376570914081682	3.329539911938938	3.6241579857497457	-0.9372799347732339	5.581647525232459	0.05926483636335371	-22.652578419044865	185.04978848148986	5512.345070927756	673.9569962342194	-0.0459005037737794	-0.0714234533351634	83.43631724668855
-23.67610460334175	-45.38242892341553	727.6167768402335	-18.060827167042877	30.68249565064864	330.9218826582884	226.4523798510817	-0.13881262872777492	8.298538082275694	4.479322322062769	2.579453699809694	-0.7658058057871824	5.616109864377539	0.056054149414919444	-19.092185428320906	185.69043792870963	5417.516155945295	760.0149506245729	-0.0331350398141518	-0.0199162782615047	82.66659666812593
-23.67486475259036	-45.38357102355229	830.7904040392361	-16.450936984643462	31.88247049931848	330.10463575312576	226.4539200626728	-0.08725382505424392	5.889107512661633	5.0626129022024235	1.4921226140421369	-0.5840061753864368	5.538755568425509	0.05181531688653155	-15.037254110717342	186.9238504361261	5287.866428621251	870.8015759866139	-0.0220510167954028	0.0101805698386639	82.3029400614373
-23.673497107824613	-45.384793107969145	942.9393944388084	-14.097933429244701	32.51494806403798	329.51566911890694	226.6838782101932	-0.02739031656915235	3.6947008082285335	4.796173087983715	0.6265833179231196	-0.44951769217459764	5.3737831906861775	0.04767307870270676	-11.271636377237186	188.40173005303419	5166.263155138131	986.8535814788968	-0.0124177574418051	0.0283009920211018	82.27724162036986
-23.67214453158174	-45.38598859037087	1056.9819366055874	-11.666538918369543	32.766833272998326	330.0491653559584	226.8735904748574	0.019382928229491482	2.218109453250966	4.184524721230479	0.11209610173778514	-0.36637705779183155	5.187873016674397	0.04508534747872721	-8.63256872190739	189.9860150810205	5064.883509334157	1096.2903416087386	-0.0045919320482822	0.0394568664318567	82.33379385427048
-23.670697387191062	-45.38721791319602	1173.2002338563238	-9.276131606050077	32.876846591518756	331.03790401644966	226.79913247036643	0.014529527836043754	1.4807195987537838	4.389387615542001	-0.16440962880893056	-0.2750438828120626	5.009813585561015	0.04913376895414268	-7.171742810500662	191.72828007866798	4957.4572699348655	1200.0648824123948	-0.0001729352774626	0.0453712495852418	82.32380663714437
-23.66911926348204	-45.38859234964177	1293.914017273612	-6.182018185208552	32.997172611645325	332.3400282839532	226.38833726217325	-0.06289463850651272	1.2735772206078755	6.261046878103789	-0.2622200275497108	-0.10823511191909115	4.858978498478877	0.06528628703915117	-6.552023645752184	193.798555090467	4819.332853247444	1303.8041571759363	-0.0017902683461383	0.0460507404210989	82.27204881228349
