LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.684321587132324	-45.37755101698694	307.32811308398664	-12.816760622636952	1.3483037088335763	327.191838078924	234.2151597783547	0.03557006010563547	11.112531190383725	-18.23665219317321	7.008343142038573	-1.9084460418925058	2.6919247346408284	-0.024335671565395824	-26.995214966449804	183.4875359657549	6377.427112079326	357.4427322894645	0.12303103167213439	-0.35468816188388363	50.36054907430578
-23.69025804958526	-45.375281814832256	-44.66672505307656	-42.98571904572012	8.848110802665772	346.19201889857453	232.02200970457437	-0.48292975155154394	23.5838843530929	-14.369335438944809	12.050255535265805	-2.8697106717541194	4.786132102613569	0.11102093681176117	-46.36575561904902	173.4230153112783	6797.982772314494	21.440605368842625	0.09275253948538376	-0.5610722884105666	57.345885355751506
-23.688399570896763	-45.375530328671765	25.91383248260604	-58.188306691820614	18.627645227221162	337.15049230133076	227.68256388031662	-0.5952958342477812	30.708884142544324	-6.694653984229121	13.356770043708817	-2.6858368599124516	6.801340415529529	0.14557180391101177	-57.16062034141045	173.18124061865998	6473.942104291394	48.94851663622626	0.03483415619546655	-0.6415773881328185	67.90451674267115
-23.683752115267467	-45.37690169953305	226.68843457680214	-60.10341267846198	25.111957536641896	323.8069671406137	225.24206199198284	-0.46068262337866517	26.770005877070126	4.999393999197332	9.777114014054401	-1.6801195134093978	7.536576680367376	0.10978328443371599	-50.71654800781032	177.48530253826752	5979.495374443193	240.08749422340566	-0.03017440057926696	-0.4992850148943321	77.14238016456272
-23.680665979564917	-45.378233857378774	362.23594162044344	-51.37147962535282	27.59152898437311	323.57744955541784	225.9048815005534	-0.4453891721838695	16.308092486231125	12.666895660228302	4.842959238364102	-0.7488302819965537	7.1665417311290875	0.08285718296431162	-33.42043814747272	179.80429750253646	5815.924987417591	370.04795176335176	-0.06338802758619913	-0.2791240100363721	81.35687682794162
-23.679054872125242	-45.379516853595405	485.9103485031868	-36.952778178251464	28.081777181179262	329.1485453546801	226.56750125187892	-0.3470805299433793	6.826700648969767	11.647063340094734	1.5487092249359584	-0.3731520202825075	6.448696783299557	0.041125954119797054	-17.808906807123282	182.69015637259955	5659.871896954895	472.8748772300569	-0.055798691604196	-0.11652732380350334	80.52192436445402
-23.677782479960126	-45.38089669741936	612.7049819815551	-26.72250274295647	28.109916192509	330.5099024647295	226.17969076774912	-0.20420256389984118	1.6534687218554343	8.35218510024447	0.31954887118962194	-0.3787976566089419	5.812455124785359	0.010028835032460557	-9.7543186461995	185.03742065486594	5483.373465447937	590.49970031412	-0.03947425211217484	-0.036313310649839614	78.95506518063276
-23.67621402900939	-45.38222286594712	761.6315054958654	-19.743529947312037	27.895428212723974	328.2341617053413	225.63683796962977	-0.17790782675263966	-0.15066842616420217	6.626540237217036	0.10664099426386375	-0.41687862945466697	5.405251058759814	0.010741724726467118	-6.604747031640102	186.52238335646658	5354.904011848772	738.1803330679239	-0.029300517452219618	-0.01275211255959971	78.0720596629059
-23.674334896491445	-45.38352053897514	918.7491737931268	-14.187226855751359	27.69652864393552	323.9978418024697	225.2400155206239	-0.21406317429980715	-0.5015055976634208	5.822840585509112	0.27250599908670203	-0.3954306290428839	5.2174440772746555	0.037536585460733476	-5.906010473322418	188.1715178186369	5239.654460212411	905.6942636003009	-0.02037041748291575	-0.01508588762510299	78.02424496707062
-23.672303602350954	-45.384823459987025	1065.986151202761	-9.50851662829108	27.859735807080984	320.09679197637377	224.95668952005533	-0.24889345776754962	-0.35137034405250134	4.755513265834729	0.5998091756571773	-0.3254145031917518	5.182579837517472	0.06820235313690734	-6.358655521932139	190.42196710097056	5106.29815322355	1081.3366823977203	-0.010524272262898307	-0.025364519636602745	78.37060015875147
