LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.685313428920587	-45.37677842354017	277.07371445068634	-8.634307013555564	4.018111879508934	336.6248694231318	232.5967106258398	-0.0700029351411328	12.137006182995423	-18.586174419589028	7.293174786943357	-2.0050811305481786	2.5547766359010913	0.028745892847191805	-29.405778455379767	183.70084804136732	6601.4755440387125	264.00120523591363	0.12674661733875314	-0.3716647344990539	52.68210800083981
-23.689592752232965	-45.37408602637332	-56.607821435132564	-37.98227360037447	12.476702349746136	361.20497558388377	228.62065043310267	-0.5781313127607102	25.121502490632864	-14.252945824079024	12.4350879106251	-2.9293497971469518	4.724571857267678	0.17588788343969533	-49.06836122879179	175.1507536236504	7067.776035154891	-73.92449478350045	0.08654758613106162	-0.589757346656295	61.34847990826588
-23.685987634824844	-45.37472999359038	69.04511549220979	-50.57859812035002	22.541679545399248	351.4364889866175	224.6012735226911	-0.6153538782017727	31.51666741380147	-4.682232528429788	12.904253691841266	-2.5210823521508074	6.890495759498011	0.1967923901381127	-58.34265761064128	176.9427387009693	6597.052557752506	48.02744782397076	0.023643861259322378	-0.6510404678341926	71.89357402758036
-23.682672007713673	-45.3763187873702	296.2232102310695	-49.27074201971293	27.26444158334139	340.27306103531873	223.39357503248743	-0.5654969343959895	26.330201762514605	7.748751135273368	8.641281422501768	-1.386810486475465	7.553719809704177	0.16307203043133653	-49.871381978655634	179.48614851814216	6142.775352925199	266.89816423947605	-0.036261502900470075	-0.4828031961274206	79.54232580608056
-23.681341845889424	-45.377446148535526	442.6144346428256	-40.13361313882284	28.11826680645967	338.74928749120966	223.9868889036195	-0.6076210344233652	15.737874172931	14.539388613998145	3.909832008601495	-0.45225552365593497	7.027037790072	0.11735247049045117	-32.44306179053829	180.63804114065798	5950.327013552742	376.57814885229016	-0.059330172020941936	-0.2640545706125294	82.60018490910132
-23.680340499554525	-45.378990528432496	546.3739482816057	-30.12220123936486	28.206339384152166	339.9689679108521	224.3138374127664	-0.45881956576886745	7.281353445243512	12.594277076931606	1.3158516976993875	-0.17243613953448372	6.290894976356636	0.06733681539835296	-18.77182540571505	183.81756621933752	5733.381481930833	477.3547882621855	-0.04311408738050855	-0.11370821837580364	81.41619061420818
-23.679072503111527	-45.3805912427044	653.1228157891695	-21.954907147566775	28.617510273245998	344.54720740246614	224.1899182139102	-0.31133590499568997	2.8749864203374944	9.665596268055946	0.42883388155634705	-0.16907760440129022	5.595331357608172	0.03739363587269329	-11.291583072829079	186.10210100147657	5548.919894985056	608.5475773161837	-0.025688040871186965	-0.03993799498994921	78.71528343648451
-23.677505838053605	-45.38216655061931	774.2603236582725	-15.874046923709141	29.103361048412356	347.7278625694685	223.9752712511387	-0.2483684213015157	0.9738123242306713	8.142313570815306	0.218334097123825	-0.23336072045665301	5.058767587525622	0.04436816748470211	-7.943774535047687	187.57790318363055	5409.830140919179	760.7841568764821	-0.016604103529687365	-0.01255979345677874	76.65178068216268
-23.675675814451147	-45.38367558356561	905.6341026538832	-11.155645242161462	29.340521176910304	347.85984275634956	223.86689774371382	-0.2366169872893295	0.2744743289945326	7.254405861582669	0.23647985930791116	-0.3032783123971097	4.740805577951324	0.07589235987757369	-7.09731649142071	189.06832989213336	5292.0437060965705	917.9771809858978	-0.01033594734191205	-0.011218775565745548	75.60399799977512
-23.67366780697271	-45.38510293392384	1036.4304737385285	-7.651584847075139	29.31596741036648	345.3645923481304	223.8462135052353	-0.23540414312771618	0.10102023627125867	6.061208355444013	0.34710051759434446	-0.35462821335825395	4.628123983285273	0.1076073933714834	-7.619157644849295	191.00512902589867	5165.546049921704	1071.2030255684958	-0.003690242037992503	-0.02340421790377631	75.31685444075912
-23.671653858368426	-45.386511921601596	1162.6688781289329	-5.6504829342696326	29.180929172983674	340.868015597149	223.84083774645967	-0.2137934543355603	0.09693102985003854	4.049519545739015	0.4396183114796335	-0.37639129497110746	4.654126697551245	0.1172217287184695	-8.49899971287255	193.36721907731715	5020.4189858123145	1215.956860976982	0.003614677350419263	-0.03820030749285497	75.5491108695822
-23.66992893999503	-45.387872351393966	1294.2595625701776	-5.6848058989802155	29.11676421008385	336.49639075141295	223.87979665164886	-0.14201312135724437	0.06295554343840593	0.7649904927578202	0.31418628478145116	-0.38115861877111107	4.695096558297383	0.0853729686236518	-8.744250831185019	195.6305015602573	4897.1833027226385	1349.3438080922053	0.011995213195348041	-0.044989933366755164	75.9721493649385
-23.668704762753393	-45.38902374764868	1443.4656130499757	-7.286289006996306	29.304538601267957	334.3313854090278	223.93379093093253	-0.01587968878070005	0.028865272285123922	-3.607219844402668	-0.11115722991717991	-0.37916934508391203	4.620977506098621	0.013529789881471946	-7.865022179041855	197.30668199601564	4843.428536409328	1468.5349441295393	0.01952974341255268	-0.03940159783192962	76.05516959703937
-23.66751073447739	-45.39022411105132	1604.0817869202765	-7.557904874276559	30.03926250114356	329.3729116723778	223.46568947873763	0.05624479012040488	0.6402829381162398	-5.914435242980312	-0.3886648054658366	-0.3119706702813496	4.500864375895629	-0.0394611198618658	-6.973768480490339	199.12792671775867	4794.428356159018	1585.0167907337081	0.01808873341341767	-0.03326834984044991	75.80330989205024
-23.665955686087575	-45.39159981563452	1757.492961203308	-6.116430442953675	31.052531651745497	320.7827943495236	222.2664114846924	-0.009084958247173161	2.0565632412225625	-3.857020758522846	-0.2538014467096792	-0.15394384073033723	4.390770469643364	-0.03969420054346714	-6.467438484591295	201.2128412167202	4726.296038287614	1698.5552009172634	0.004896754090385478	-0.03540832270806671	75.09936601762166
-23.664542414897326	-45.39334044757189	1884.4103078619785	-4.20832284442162	31.57599234770526	314.9969613992596	220.6553380916859	-0.27255328722148364	3.651486066797913	3.7833629891341696	0.20919795997897062	0.13097749100375747	4.328823643912008	0.02616787048410859	-5.71105712922326	202.91639067372446	4670.85858939909	1771.2781593905368	-0.027643389579919495	-0.041004806933757826	73.82517690266833
-23.664101786624816	-45.3951620693835	1970.2744160251982	3.9364662996781163	32.361931252468	318.955954567606	219.301819413637	-0.9872045100234444	4.128941967962858	21.194992826137685	0.7164635161764368	0.8220999285947118	4.35217023941855	0.24014363376364348	-5.862724496569559	204.1737471028337	4614.925914252155	1824.8309832304165	-0.11110429143397181	-0.040713853677085604	72.62002574558329
