LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.69126397357749	-45.37446211985321	136.75615249945622	-19.88157920024295	-0.6377558774595027	369.9548242846998	232.13000821198887	-0.09510612316181775	10.61483874923014	-20.12941766798199	6.74429347349582	-2.242649830454268	2.0495564153597625	0.02224071719321294	-28.505358146942726	177.4092618858759	7060.05029853254	97.06984232775494	0.1533508212958477	-0.3536684507063972	49.25029691063917
-23.695595664955178	-45.37230453985906	-169.3337167736231	-53.15358454080791	8.03984376516874	393.57104580892883	228.5962194457775	-0.6535660946550716	25.019624655489913	-15.344569869269995	12.167705302472143	-3.1824401926135883	4.477515227017981	0.14912623843662196	-49.51062593049707	168.33246474127708	7392.4115956614505	-244.3705423655565	0.10699331460491411	-0.5870631461618935	58.55739195660226
-23.690627850687264	-45.373151569465755	-45.04798386488915	-66.68752957707673	18.45082624923456	371.8921553876115	224.50356361882163	-0.6432139025539784	32.6554277049039	-6.80549716102229	13.496206742375136	-2.7523933752330727	6.757176083259946	0.1815136102399457	-58.86757399130933	171.17684376248013	6923.545242602	-164.25995445453827	0.03690132618870519	-0.6627252239437025	69.64362647839742
-23.68546149490956	-45.37464341438776	178.23904711707314	-64.37749095303548	23.21193933804579	349.26526340455723	222.74529826751393	-0.6103068565408656	28.43760657489912	6.710110896090671	9.67043231744735	-1.4490077681368678	7.552351611330674	0.15558322443033568	-49.8571744753684	174.72241361273436	6472.1781259531745	77.72563736819598	-0.04046363432450749	-0.49083257282816173	77.7345101116915
-23.68347396769019	-45.375974678021144	331.869389220009	-53.79901776579807	23.51454177572941	336.2198636417445	223.44431545352245	-0.6556228122643286	17.945667408723956	15.443568451652883	4.88884508591627	-0.35335273434790876	7.145811626062409	0.13533735804831362	-32.80268761702784	175.79290881718708	6352.518628471267	230.31619725628934	-0.07276798753837806	-0.26766872331127495	81.61468187254964
-23.68196546543877	-45.37775121428817	442.3894071485686	-42.723587287236384	24.44697315424146	333.71845191357653	224.65149218196376	-0.4896599206827511	8.919359209075653	14.292577641357632	1.8430205527896586	-0.03022547071059027	6.593106873734787	0.0975504978423403	-19.309529237727798	180.0217668307956	6141.455991516163	325.7017762705342	-0.06056557489417527	-0.11908050528676004	81.82116494766403
-23.68052323779503	-45.37938567404862	535.1332929730348	-34.30702379030923	25.95131763571989	340.43179919503746	225.37540827623988	-0.2818072092581437	3.563518707533465	10.08810978515512	0.5250572440985728	-0.0905026828924841	6.028377173385159	0.0417794683169493	-11.287857182445462	183.91449110843254	5917.887157985509	416.36009799874273	-0.03856152725840298	-0.04865801073552309	80.3784292001473
-23.679055794348578	-45.38083067156708	645.3111699158366	-27.9964162441962	26.842178422519428	344.43189308102035	225.14424596707698	-0.19612617333426807	0.9604104085269718	7.500476941040774	0.1313217610763333	-0.1931869833248202	5.464654522599786	0.01473373763393106	-7.208093346684407	186.17036997455733	5763.559752503537	529.5930051604115	-0.025242608084234203	-0.022574117930816984	78.84135460146143
-23.677439051099622	-45.38218012720868	775.0017624533384	-22.483671654073905	27.161932300319886	343.9727569053835	224.67094562450043	-0.2079834606917837	-0.15911307583796663	6.447763201917848	0.0777009865620899	-0.23962193326189213	5.021506957917923	0.020746862617214163	-5.3722362276686475	187.7825591707704	5645.082588308171	666.6515082315225	-0.018024987465415202	-0.02187573013086669	78.05054611438807
-23.67571337048041	-45.38348831926146	907.1071007930587	-16.951364942623908	27.302193597691183	341.231398800467	224.34356586859283	-0.26245568539717945	-0.5453119189274744	5.9859449300997465	0.16695709478172027	-0.23163901322026276	4.75998415259908	0.04668492054472882	-5.018732920209963	189.6149715441296	5527.147533860258	824.5772116228079	-0.012360175071925222	-0.03625457008685165	77.95130389033739
