LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.679804830416337	-45.37872221701248	397.27185052470907	-24.99607630262609	18.064815380060796	321.47657075970176	228.11410445062447	-0.2748661928025253	19.5302161248589	-3.4653290379824044	7.880594314343986	-1.459610711493322	5.620893891122419	0.13526900457089935	-39.05586906086258	184.9247379246878	5911.315852246508	436.069722650362	0.0836004264011224	-0.3245573942330875	54.68393168737576
-23.67925536682459	-45.37896590835414	425.3537138951124	-25.415362607729843	20.32299862910445	321.0438045284195	227.69947449288858	-0.28595999780238107	17.602314926427475	-1.4909747643252491	6.821367224834828	-1.268858665456157	5.749282902215227	0.13087810679289694	-35.60540257230365	184.87606982411765	5862.326773620019	462.31461077602563	0.0741012011726826	-0.4783852392311469	58.61052842944607
-23.678739011379257	-45.37934825182072	462.96794351103716	-24.380061808377043	21.9446084310533	321.11328832114003	227.30678171032528	-0.2758246092234205	15.561013062964113	-0.4965861980540147	5.913771368831301	-1.1370204560906216	5.751816223278709	0.12496406713690304	-32.12573875437031	185.02469545204207	5810.962404847551	495.5614678674789	0.0319182635367285	-0.5702715105021956	67.14272328360039
-23.67822512729529	-45.37980815479364	508.50975255736984	-22.78513097548739	23.163256052380692	321.9344666751003	226.9207066544186	-0.25921744510528416	13.800812831608882	0.04769744078162341	5.203649960480995	-1.0482911154714813	5.692040352086746	0.12021802792395413	-29.16460122020025	185.2819960316618	5761.087062438873	537.2580591804826	-0.02241041325535	-0.4751439599614563	75.29307989252368
-23.67769199089049	-45.3803106489972	559.700905423213	-21.05942895776407	24.117477495941998	323.1524250955995	226.57402110640328	-0.24160197218843063	12.357966135333774	0.37945265431036623	4.654737099162691	-0.9811330671835599	5.611909703952932	0.11742824004706513	-26.781537694299228	185.66793598231385	5710.407997325456	586.2886010096373	-0.0548841028701964	-0.2704835919196442	79.92073339285453
-23.67712970414224	-45.38084198626037	614.0455254818028	-19.401137270722174	24.88481681743179	324.39674770876564	226.28518142439185	-0.22333795261062767	11.179979113098346	0.5449085236862612	4.227212877990869	-0.9228203501587838	5.535273352405373	0.1156367181047488	-24.898278998946896	186.19780638566303	5656.126661698121	640.4957338200943	-0.048113825035182	-0.1112801084657401	80.49730194132448
-23.676524278846426	-45.381463131464265	674.6880543163667	-19.933991204827002	27.62464773917254	328.4755869672196	225.34662271102394	-0.22607628442660635	10.140591300801237	1.798526788987218	3.667143931814453	-0.8335990527075203	5.708888115114104	0.11987991488262757	-23.057470525460317	186.33321737212623	5589.321001672789	703.9250947784437	-0.0311984740221469	-0.0334959466090426	79.20759569427304
-23.675121545678486	-45.38251861168832	781.2103589150031	-18.601068362741703	29.797487323506306	328.86287306178167	224.65318195138806	-0.19600937608081292	8.336321672058947	2.7816031897874223	2.779323127341241	-0.6616606556759557	5.745312474830612	0.11049065666921469	-19.965580606022236	187.48619882412507	5451.114789209433	812.7157868130607	-0.0190212756422203	-0.0054601173942391	77.63423954138372
-23.673623180982773	-45.38373040778244	906.7601175764042	-16.005379725977825	31.08953819842683	328.0112700642215	224.38270611590602	-0.1512419816718181	5.795181908621937	3.0617735441307454	1.7020314315278218	-0.4741668954893724	5.590608550488933	0.09463790132852312	-15.802125194244775	188.99028051881325	5315.0481508239845	936.668238243676	-0.009020539811812	0.0018224792810432	76.44171201562864
-23.672292437070393	-45.38494021066397	1034.7409331335466	-12.986342827340668	31.652109622279774	327.2924948558906	224.34015901918332	-0.11031045686636229	3.3938595259076854	2.386014433910057	0.8346598911204726	-0.340735241351392	5.325205152189978	0.07875809882850293	-11.871959989504251	190.5398360038254	5205.956621278472	1056.3843491059074	0.000822146661391	0.0010426545644058	75.92755931779685
-23.670986924226547	-45.38618857096408	1164.3404067349188	-10.227621609643547	31.747901021099587	326.491465184533	224.21207992772005	-0.078803803982261	1.9701222001755312	1.4695995100097419	0.3902704106246963	-0.2676924188050605	5.063585063431992	0.06782026600273589	-9.360675184432594	192.3030252881421	5099.616490168072	1176.0156246827992	0.0104374704912306	-0.0016580448859007	76.15760582370316
-23.669633628555367	-45.38746177705931	1297.1326868983354	-7.595875842629245	31.665423638941157	324.7594676443078	224.00780468363382	-0.12418041401755472	1.4501236461558054	2.373664912692797	0.2518602413625367	-0.15766643277504108	4.85769861099845	0.07890000020235177	-8.168376468548091	194.33560050586817	4990.24145523287	1299.3652616144018	0.018904298226124	-0.0025957109110833	76.77901639819896
-23.66817048829502	-45.38874165450991	1429.219186285017	-3.1623863818753803	31.730377146292852	322.8070749759366	223.84450526866985	-0.28640298541857645	1.350307871069591	6.087702682771659	0.32412282911869017	0.08766557746980741	4.701962997061344	0.12341912952165454	-7.907790069631092	196.5288145310459	4883.187535938767	1429.2496793802045	0.0238318864222513	-0.0009223797414386	76.92258307002689
-23.666503591689125	-45.39014755956104	1557.3939350644582	5.041997665460004	31.61747140125302	323.2641514862845	223.6525059916309	-0.44861265664288413	1.8508041786367677	10.525076385687374	0.6848694717220687	0.41743847192042854	4.544931486006975	0.16429812974262195	-8.361202877471374	198.86097437418135	4759.517086109908	1563.3568904672697	0.0204954024647912	-0.0007103971310075	76.2186323853582
-23.66484218904316	-45.3915143814178	1689.3593851783673	17.891312998039115	30.810123035991076	325.65738743870145	222.97022867083396	-0.4786213686458713	3.5298890101560474	12.493767635180436	1.5562580623153717	0.7242592289221805	4.436681887364775	0.16618287423687159	-10.115546621558693	201.09925687409955	4648.498443348471	1692.6907668290194	-0.0054417206803345	-0.0134068073790807	75.17081224665002
-23.66337590504161	-45.39277674874721	1815.576464753883	32.04869663506164	29.09905284656876	325.3039684028088	221.86240401728043	-0.4466019850270298	6.014738814558491	12.647789428602586	2.742427566744056	0.9837018918726145	4.367109342223857	0.15249913053186323	-12.768000536201908	203.31905674509724	4553.9066936183535	1811.4875687811902	-0.091457764057342	-0.0524148071843897	73.387768800673
-23.661916387762307	-45.39402979030406	1929.0974409063224	45.98529505728098	26.26384011068448	319.0664585142557	220.43837925092424	-0.41773463939801186	8.919675504808193	12.248836686598597	4.020774809243087	1.2063962712726846	4.336355029026054	0.13989044210351495	-15.79083332967517	205.58940854348543	4462.847340524233	1921.8604688857183	-0.2134276496632177	-0.0840154636890183	72.87955888862005
-23.660395086107027	-45.39522179420287	2030.4171936330815	59.240020256543154	22.3246701902422	305.7519829880875	218.83907353641274	-0.40183817937989996	11.980043648533119	11.706028478479945	5.308366233133499	1.3951111700123702	4.342990852418451	0.13293130272175355	-18.97697791642341	207.9205399051545	4371.3370617996525	2020.1400450681278	-0.2339607230232871	-0.1686659724272745	70.08211315217069
-23.658778557938952	-45.39630080280955	2118.477707732602	71.57578419370155	17.480046474759344	285.7136559506134	217.32359194421718	-0.39149405079703414	14.982611058773163	11.05765304270587	6.551082977016236	1.551144331156425	4.3827898597371355	0.13211630032967486	-22.275661037627977	210.30717998981405	4270.447752088842	2103.129117009442	-0.091124310120028	-0.4160883475880196	60.391646280031054
-23.657074365855415	-45.3972459305675	2186.8120461003186	82.85168454232243	11.964740126120569	260.38768497480476	216.05877677131406	-0.3800721220116779	17.858048309554132	10.217810195706264	7.713226378424996	1.6725286819295335	4.444669685010667	0.13568476981624705	-25.7078538341397	212.68173643711106	4157.256395970933	2170.1841944711737	0.0012870867803764	-0.5853251587129882	58.775234086585584
-23.65536940723907	-45.39802285134536	2230.8662658183707	92.61962026729456	6.128504561611761	231.85251474973933	215.15082359893646	-0.360682571648148	20.43608483107772	8.803444537288502	8.717129928636805	1.7419527732031241	4.50482949822621	0.13702884650459846	-29.077741851673295	215.01007072240947	4032.1881014618966	2218.008732656457	0.0240458675584956	-0.6570175409160771	59.462297929613385
-23.653713717463454	-45.39859248234976	2246.5802365256177	99.78534125432408	0.1639333875610461	202.8684469140448	214.74470640370455	-0.28361441774484736	22.516863329846267	5.554307294605492	9.439542026187675	1.7050654277122437	4.531592585980616	0.1193548514781934	-32.01416902395444	217.12968398213997	3900.638278438072	2242.1174128336925	0.0328041677304815	-0.6819911287643792	60.08204680552154
-23.65215441837689	-45.39886636284804	2238.3577654836017	102.28056598614943	-5.960892993394219	175.5607639723547	214.97096269573825	-0.09528290781048039	23.991044444384094	-0.48247814380064896	9.749917678534255	1.4890772975282933	4.477216731552248	0.06573053038289729	-34.01613916329835	218.95906680728163	3763.926645368182	2237.736144319576	0.0438368014576742	-0.6726297327269349	60.8504053360615
-23.650824788647796	-45.39871135865753	2211.3202920719687	98.05409351682185	-11.844011653758466	146.7043406733969	216.02742165621765	0.10236316636862733	24.3556421840849	-7.095204303661591	9.525382621109197	1.1742121007225466	4.364908322286841	0.01111153518542694	-34.81994155281851	220.58237371677546	3633.6789129316867	2201.399823684768	0.0583828455710341	-0.6253667258030531	60.85717471473409
-23.649506621320906	-45.39830013305848	2160.801511617284	86.51674656776171	-16.965317698657323	114.85683979360394	218.40218806501176	0.17999473772910465	23.01935170069847	-10.74738068837139	8.587530314162043	0.9046531385935623	4.137882839850603	-0.00920547394517842	-33.643846335259234	222.27475797150032	3472.8010353671025	2139.4193122076385	0.0743694923200153	-0.5449179170373325	59.72698982953595
-23.647878559845562	-45.3976769872299	2093.6768100248637	72.47644154289527	-21.116975893829753	85.6811582743438	221.96145589383315	0.19157219486002663	20.499459150921943	-11.845574978120169	7.180363792398936	0.7180610757676417	3.7754092650700017	-0.019539375918704138	-30.819495598564593	223.71567378692984	3271.4734133759894	2059.323135495728	0.0892744390611384	-0.4295832962129389	58.01596637531684
-23.646187975196106	-45.396758844409455	2012.580940870151	58.60618433658742	-24.06977426342654	63.08583632234405	226.41944748607162	0.1897434416983831	17.35144616117195	-11.676351589224215	5.619749501687987	0.5898933171911034	3.2778170977194234	-0.03446580280337537	-27.07190472610855	224.79458358849124	3048.740001186864	1963.8497173630792	0.1000846061932357	-0.2911031563503886	56.585609941766
-23.64460677628527	-45.3956125113627	1917.4404462355153	45.62138004338523	-25.87024620358224	48.01865949541652	231.3166116238598	0.18816377160729403	14.030641482311944	-10.971144109164642	4.1058431168324825	0.486231592567555	2.67537541345841	-0.051734509524151984	-23.109170048077793	225.59910849273223	2828.6797299114014	1859.5679627474703	0.0878160469377355	-0.1546538318922346	53.53154073736826
-23.643158481102073	-45.394296873714026	1810.1158059761133	33.72371086437028	-26.656894529121764	39.773429632088785	236.27031163975357	0.19360765586359294	10.901658367917966	-9.96583403039034	2.780206630811048	0.391407535721638	1.9995844571062218	-0.07031296499531153	-19.517455600205217	226.17496887860898	2620.720267627778	1749.9116128211754	0.0516437925336488	-0.0391572870818682	48.4272623673498
-23.641818191969037	-45.3928220133379	1695.4921221058714	22.78776284856662	-26.54735714922915	36.51551639484883	241.19878252368412	0.21213705187410287	8.129603190376923	-8.704465289101297	1.732580569604068	0.3010464051899289	1.2842601155247768	-0.09153135822787467	-16.731696288218707	226.58449692410903	2410.156691441613	1633.2673332441038	0.0065810254390737	0.0349257943748562	41.221373693175664
-23.640477181891562	-45.39118264247707	1575.2761250244616	13.341739129990605	-25.769508004561988	36.89761250323537	245.85919416661608	0.2297159597657668	6.015171678580318	-7.309453695466412	1.1075365964695578	0.2323350927878168	0.6081480267953142	-0.10965619488233036	-15.181233468163843	226.86482404478267	2180.5852499289804	1510.8768590077163	-0.0250577611253223	0.0604897540431689	33.052432790263275
-23.639025486820156	-45.38938180388449	1456.9044394467505	5.982780719140351	-24.384087005022497	39.286812454401705	249.9736491791942	0.2354837355296613	5.034767380804733	-5.809742152186381	1.0439452684011747	0.2067405464203535	0.06745319845410999	-0.12289924672013938	-15.253913239752194	226.9454131817181	1935.8468599926102	1389.8194546869154	-0.0290602498401867	0.058528335823046	26.85797799315212
-23.637490126330174	-45.38754433566783	1344.9349500715366	0.6362380872409414	-22.460851018456943	40.39969161133634	253.35561070866834	0.22078792862489988	5.315719815286231	-4.061301004208193	1.5261531980364802	0.22630072108315388	-0.27219929651072844	-0.12857568182584297	-16.937660912956268	226.86074675967092	1688.1046045501214	1275.650499545448	-0.0143808114698295	0.0243460440730892	22.06436234638085
-23.6359147106066	-45.3857506981913	1239.084628627914	-2.4657247056847558	-20.03919346414964	40.01904492821643	255.8592080979269	0.1879175248992473	6.681370212903781	-2.330904579257571	2.4231540917050354	0.2596584104616843	-0.42149521149009794	-0.12748548939427104	-19.97674372746056	226.5317976565696	1447.963709939796	1174.7481511217416	0.0067317441745586	-0.0550176223603725	17.260149965993335
-23.634313236218375	-45.38403358353723	1136.398563333005	-3.6014715078617696	-17.049954454156357	39.92352595138205	257.37425116054555	0.14304190602030467	8.947299369569556	-1.012057664016323	3.5787695775258124	0.2639802179676153	-0.41244884235777207	-0.12118702690408387	-24.17557635785263	225.88068583432118	1225.3636776546475	1089.7523107051588	0.0120692361417519	-0.1587469576411823	14.07026754813664
-23.633556299282745	-45.38314662208166	1074.4349719433314	-3.634332123648153	-15.962570156272891	39.881179315343054	258.3936061740543	0.1170458254573126	9.916147248495212	-0.3014292249962521	4.179796784573097	0.2565891194852024	-0.5166192680933194	-0.11902298143104442	-26.169531228696073	225.69256238479267	1116.1373169674064	1042.4618806149758	0.0093211801329405	-0.2676667548775152	14.479167985017805
-23.632867035799613	-45.382245110552034	1014.4149337990123	-3.757377243979046	-14.691002533879997	39.04984699494806	258.9336474583104	0.09946412122536696	11.392446536753267	-0.11248924987601472	4.996262702169341	0.21026772655643156	-0.5258291159595908	-0.11068626393168918	-29.2913511499919	225.5391273801329	1022.1289067412876	995.304358582966	0.0058951079076492	-0.3449403195979367	17.032289547163373
-23.632136268432443	-45.381292350576885	956.1259012509223	-4.095009253056007	-13.123530512687278	37.912444666344925	259.2319368965846	0.08837719159677453	13.301531933466743	-0.15187602579433865	5.971061857817377	0.15235291810310958	-0.44383206399063646	-0.10078543830829156	-33.3402497764112	225.3230321156054	920.5114503162231	945.6955634136392	0.0007334951374887	-0.3902833266475982	20.054776263035805
-23.631348001346414	-45.38029664029708	897.6319340353833	-4.391336949488453	-11.249008572237301	37.00805893300943	259.36568527156595	0.0647305221971527	15.587734335901578	-0.21049721179223643	7.065970178673443	0.10483367043995584	-0.2526007297654586	-0.0893382116175269	-37.984257436234685	225.05854936033293	796.7005339712791	894.2960803795653	-0.0002180892171232	-0.4264647472259166	23.943549357157003
