LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
-23.68695822825283	-45.375098602152086	70.71041494437648	-43.001155204360835	18.362805273938854	361.90817746684695	226.27683021902777	-0.416492660148558	21.21359237126702	-2.975012524081858	9.090412403125686	-2.0233687970564476	5.454662200967034	0.14407142572736914	-42.284035603538285	177.66268535928614	6587.3921993112945	137.79685895275412	0.1434272770082304	-0.3676791081463716	50.730826085664525
-23.685798706604572	-45.375640168255416	132.54313330167022	-41.32559016826456	19.805690303688472	360.57905169163706	226.11848034468997	-0.3903873842099524	18.69550180576034	-0.7079024533890257	7.9151321934019	-1.7455487294408387	5.62141215396257	0.13017620249250755	-38.22198615917514	178.44306779109488	6451.2520825275315	195.54538295291297	0.0994838833604252	-0.5823423379204445	58.64113364851512
-23.68472526164387	-45.376272191660796	193.644350978261	-38.78859801631524	20.849670074091403	358.48210865347403	226.01323026126602	-0.35930377418112297	16.310004326881547	0.4911286053330967	6.940854198534689	-1.55331909809914	5.665036623331512	0.1164620192753748	-34.359264251228424	179.2650882163275	6332.522931283426	254.12179999112368	0.0238529828562925	-0.599356571151885	68.92335335073726
-23.683706389667357	-45.376959052427864	256.71553084227014	-35.98952179056875	21.636532934191756	355.863516261408	225.9301680887346	-0.33795796385322746	14.32162138279064	1.2405190473638723	6.158759247988308	-1.4125998354261853	5.652150005576853	0.10699587109128729	-31.090164991911138	180.07549303241638	6225.211921623764	314.91788557759446	-0.0416208118739575	-0.4190614366106953	78.12166545189098
-23.682727793395998	-45.377673568632176	321.98748062227764	-33.21521296321768	22.2638464243678	352.8899516573585	225.89672463078224	-0.3283903711189016	12.724709219348256	1.790520366170882	5.523766697451133	-1.3018751078973352	5.616315108886376	0.10305849034535829	-28.464727428060442	180.90658097900507	6125.376231220385	378.39841658109384	-0.0621563601595252	-0.2313780713232824	83.50097196376393
-23.681778612011886	-45.378397352000164	388.2872338383953	-30.635200771427613	22.790764763437924	349.83610548926004	225.91306816629094	-0.32577218798387914	11.433287107254982	2.176144793900286	5.002140359621617	-1.2110425079151066	5.570426143524518	0.10291790235466072	-26.406837861242877	181.80149701577432	6029.9607413477015	443.51978661835244	-0.0458071637264177	-0.1023875704368714	83.63911768446168
-23.68006855596812	-45.37948305422354	489.6556443610317	-29.724713481290774	25.228031369700517	346.16852928712495	225.32958552484	-0.35665179777965317	10.218432852340717	4.5932606611524465	4.277656589987119	-1.004199424900339	5.8628342295519404	0.10863302992751156	-24.36285554337832	182.9629646914322	5840.437352116256	542.9754414410272	-0.0300792312391456	-0.0360743490404077	81.83049838173928
-23.677835379610855	-45.3809109532016	637.3225998749384	-25.97660736471014	26.71218794654818	340.30431879182396	225.20847608850318	-0.32994517849372673	7.565770306420508	6.17992811618524	3.0041284407988273	-0.7076357607014093	5.916737589040548	0.09564229145160312	-20.282536839780377	185.10290916734692	5601.776526821772	684.3912983552956	-0.0221702340335135	-0.016735872545458	80.70691091665086
-23.675941465483966	-45.382367254392335	780.1252842172582	-20.87213889409823	27.29697308042949	335.9814466527483	225.57570715468796	-0.28071731196274957	4.405569967014381	6.277204502534323	1.6965743518465064	-0.4778192138498646	5.738805371982416	0.0757459391393424	-15.477033110435292	187.06012888498861	5417.606155684965	819.1572848313868	-0.0167190261571702	-0.0257814526538959	80.5046501904067
-23.674264959444212	-45.3838287230615	912.9678335869994	-15.953904120737212	27.623968644152132	331.9503264806134	225.99580033435433	-0.22653192192405283	1.978901837958168	4.884207642521431	0.7884322495751874	-0.37068913029892986	5.487701811945269	0.05551537772495294	-11.694593115730466	189.03969105527804	5275.760092319617	944.268927840754	-0.0107539484235754	-0.0444070770060092	80.56141013663077
